"rgn_id","species_name","IUCN"
35,"Salmo salar","VU"
36,"Salmo salar","VU"
29,"Salmo salar","VU"
30,"Salmo salar","VU"
31,"Salmo salar","VU"
14,"Salmo salar","VU"
15,"Salmo salar","VU"
16,"Salmo salar","VU"
17,"Salmo salar","VU"
11,"Salmo salar","VU"
12,"Salmo salar","VU"
13,"Salmo salar","VU"
36,"Salmo salar","VU"
26,"Salmo salar","VU"
20,"Salmo salar","VU"
21,"Salmo salar","VU"
22,"Salmo salar","VU"
23,"Salmo salar","VU"
24,"Salmo salar","VU"
25,"Salmo salar","VU"
18,"Salmo trutta","VU"
19,"Salmo trutta","VU"
20,"Salmo trutta","VU"
21,"Salmo trutta","VU"
22,"Salmo trutta","VU"
23,"Salmo trutta","VU"
24,"Salmo trutta","VU"
25,"Salmo trutta","VU"
1,"Salmo trutta","VU"
2,"Salmo trutta","VU"
5,"Salmo trutta","VU"
6,"Salmo trutta","VU"
32,"Salmo trutta","VU"
33,"Salmo trutta","VU"
34,"Salmo trutta","VU"
27,"Salmo trutta","VU"
28,"Salmo trutta","VU"
9,"Salmo trutta","VU"
10,"Salmo trutta","VU"
7,"Salmo trutta","VU"
8,"Salmo trutta","VU"
3,"Salmo trutta","VU"
3,"Salmo trutta","VU"
4,"Salmo trutta","VU"
41,"Salmo trutta","VU"
42,"Salmo trutta","VU"
39,"Salmo trutta","VU"
40,"Salmo trutta","VU"
37,"Salmo trutta","VU"
38,"Salmo trutta","VU"
35,"Salmo trutta","VU"
36,"Salmo trutta","VU"
29,"Salmo trutta","VU"
30,"Salmo trutta","VU"
31,"Salmo trutta","VU"
14,"Salmo trutta","VU"
15,"Salmo trutta","VU"
16,"Salmo trutta","VU"
17,"Salmo trutta","VU"
11,"Salmo trutta","VU"
12,"Salmo trutta","VU"
13,"Salmo trutta","VU"
36,"Salmo trutta","VU"
26,"Salmo trutta","VU"
20,"Salmo trutta","VU"
21,"Salmo trutta","VU"
22,"Salmo trutta","VU"
23,"Salmo trutta","VU"
24,"Salmo trutta","VU"
25,"Salmo trutta","VU"
18,"Scophthalmus maximus","NT"
19,"Scophthalmus maximus","NT"
1,"Scophthalmus maximus","NT"
2,"Scophthalmus maximus","NT"
5,"Scophthalmus maximus","NT"
6,"Scophthalmus maximus","NT"
32,"Scophthalmus maximus","NT"
33,"Scophthalmus maximus","NT"
34,"Scophthalmus maximus","NT"
27,"Scophthalmus maximus","NT"
28,"Scophthalmus maximus","NT"
9,"Scophthalmus maximus","NT"
10,"Scophthalmus maximus","NT"
7,"Scophthalmus maximus","NT"
8,"Scophthalmus maximus","NT"
3,"Scophthalmus maximus","NT"
3,"Scophthalmus maximus","NT"
4,"Scophthalmus maximus","NT"
37,"Scophthalmus maximus","NT"
38,"Scophthalmus maximus","NT"
35,"Scophthalmus maximus","NT"
36,"Scophthalmus maximus","NT"
29,"Scophthalmus maximus","NT"
30,"Scophthalmus maximus","NT"
31,"Scophthalmus maximus","NT"
14,"Scophthalmus maximus","NT"
15,"Scophthalmus maximus","NT"
16,"Scophthalmus maximus","NT"
17,"Scophthalmus maximus","NT"
11,"Scophthalmus maximus","NT"
12,"Scophthalmus maximus","NT"
13,"Scophthalmus maximus","NT"
36,"Scophthalmus maximus","NT"
26,"Scophthalmus maximus","NT"
20,"Scophthalmus maximus","NT"
21,"Scophthalmus maximus","NT"
22,"Scophthalmus maximus","NT"
23,"Scophthalmus maximus","NT"
24,"Scophthalmus maximus","NT"
25,"Scophthalmus maximus","NT"
1,"Scyliorhinus canicula","LC"
2,"Scyliorhinus canicula","LC"
1,"Spinachia spinachia","LC"
2,"Spinachia spinachia","LC"
5,"Spinachia spinachia","LC"
6,"Spinachia spinachia","LC"
32,"Spinachia spinachia","LC"
33,"Spinachia spinachia","LC"
34,"Spinachia spinachia","LC"
27,"Spinachia spinachia","LC"
28,"Spinachia spinachia","LC"
9,"Spinachia spinachia","LC"
10,"Spinachia spinachia","LC"
7,"Spinachia spinachia","LC"
8,"Spinachia spinachia","LC"
3,"Spinachia spinachia","LC"
3,"Spinachia spinachia","LC"
4,"Spinachia spinachia","LC"
37,"Spinachia spinachia","LC"
38,"Spinachia spinachia","LC"
35,"Spinachia spinachia","LC"
36,"Spinachia spinachia","LC"
29,"Spinachia spinachia","LC"
30,"Spinachia spinachia","LC"
31,"Spinachia spinachia","LC"
14,"Spinachia spinachia","LC"
15,"Spinachia spinachia","LC"
16,"Spinachia spinachia","LC"
17,"Spinachia spinachia","LC"
11,"Spinachia spinachia","LC"
12,"Spinachia spinachia","LC"
13,"Spinachia spinachia","LC"
36,"Spinachia spinachia","LC"
26,"Spinachia spinachia","LC"
20,"Spinachia spinachia","LC"
21,"Spinachia spinachia","LC"
22,"Spinachia spinachia","LC"
23,"Spinachia spinachia","LC"
24,"Spinachia spinachia","LC"
25,"Spinachia spinachia","LC"
1,"Squalus acanthias","CR"
2,"Squalus acanthias","CR"
1,"Symphodus melops","LC"
2,"Symphodus melops","LC"
5,"Symphodus melops","LC"
6,"Symphodus melops","LC"
3,"Symphodus melops","LC"
4,"Symphodus melops","LC"
1,"Syngnathus acus","LC"
2,"Syngnathus acus","LC"
5,"Syngnathus acus","LC"
6,"Syngnathus acus","LC"
3,"Syngnathus acus","LC"
4,"Syngnathus acus","LC"
18,"Syngnathus typhle","LC"
19,"Syngnathus typhle","LC"
1,"Syngnathus typhle","LC"
2,"Syngnathus typhle","LC"
5,"Syngnathus typhle","LC"
6,"Syngnathus typhle","LC"
32,"Syngnathus typhle","LC"
33,"Syngnathus typhle","LC"
34,"Syngnathus typhle","LC"
27,"Syngnathus typhle","LC"
28,"Syngnathus typhle","LC"
9,"Syngnathus typhle","LC"
10,"Syngnathus typhle","LC"
7,"Syngnathus typhle","LC"
8,"Syngnathus typhle","LC"
3,"Syngnathus typhle","LC"
3,"Syngnathus typhle","LC"
4,"Syngnathus typhle","LC"
37,"Syngnathus typhle","LC"
38,"Syngnathus typhle","LC"
35,"Syngnathus typhle","LC"
36,"Syngnathus typhle","LC"
29,"Syngnathus typhle","LC"
30,"Syngnathus typhle","LC"
31,"Syngnathus typhle","LC"
14,"Syngnathus typhle","LC"
15,"Syngnathus typhle","LC"
16,"Syngnathus typhle","LC"
17,"Syngnathus typhle","LC"
11,"Syngnathus typhle","LC"
12,"Syngnathus typhle","LC"
13,"Syngnathus typhle","LC"
36,"Syngnathus typhle","LC"
26,"Syngnathus typhle","LC"
20,"Syngnathus typhle","LC"
21,"Syngnathus typhle","LC"
22,"Syngnathus typhle","LC"
23,"Syngnathus typhle","LC"
24,"Syngnathus typhle","LC"
25,"Syngnathus typhle","LC"
1,"Taurulus bubalis","LC"
2,"Taurulus bubalis","LC"
5,"Taurulus bubalis","LC"
6,"Taurulus bubalis","LC"
32,"Taurulus bubalis","LC"
33,"Taurulus bubalis","LC"
34,"Taurulus bubalis","LC"
27,"Taurulus bubalis","LC"
28,"Taurulus bubalis","LC"
9,"Taurulus bubalis","LC"
10,"Taurulus bubalis","LC"
7,"Taurulus bubalis","LC"
8,"Taurulus bubalis","LC"
3,"Taurulus bubalis","LC"
3,"Taurulus bubalis","LC"
4,"Taurulus bubalis","LC"
37,"Taurulus bubalis","LC"
38,"Taurulus bubalis","LC"
35,"Taurulus bubalis","LC"
36,"Taurulus bubalis","LC"
29,"Taurulus bubalis","LC"
30,"Taurulus bubalis","LC"
31,"Taurulus bubalis","LC"
14,"Taurulus bubalis","LC"
15,"Taurulus bubalis","LC"
16,"Taurulus bubalis","LC"
17,"Taurulus bubalis","LC"
11,"Taurulus bubalis","LC"
12,"Taurulus bubalis","LC"
13,"Taurulus bubalis","LC"
36,"Taurulus bubalis","LC"
26,"Taurulus bubalis","LC"
20,"Taurulus bubalis","LC"
21,"Taurulus bubalis","LC"
22,"Taurulus bubalis","LC"
23,"Taurulus bubalis","LC"
24,"Taurulus bubalis","LC"
25,"Taurulus bubalis","LC"
32,"Thymallus thymallus","CR"
33,"Thymallus thymallus","CR"
34,"Thymallus thymallus","CR"
41,"Thymallus thymallus","CR"
42,"Thymallus thymallus","CR"
39,"Thymallus thymallus","CR"
40,"Thymallus thymallus","CR"
37,"Thymallus thymallus","CR"
38,"Thymallus thymallus","CR"
1,"Trachinus draco","LC"
2,"Trachinus draco","LC"
5,"Trachinus draco","LC"
6,"Trachinus draco","LC"
3,"Trachinus draco","LC"
4,"Trachinus draco","LC"
32,"Triglopsis quadricornis","LC"
33,"Triglopsis quadricornis","LC"
34,"Triglopsis quadricornis","LC"
27,"Triglopsis quadricornis","LC"
28,"Triglopsis quadricornis","LC"
41,"Triglopsis quadricornis","LC"
42,"Triglopsis quadricornis","LC"
39,"Triglopsis quadricornis","LC"
40,"Triglopsis quadricornis","LC"
37,"Triglopsis quadricornis","LC"
38,"Triglopsis quadricornis","LC"
35,"Triglopsis quadricornis","LC"
36,"Triglopsis quadricornis","LC"
29,"Triglopsis quadricornis","LC"
30,"Triglopsis quadricornis","LC"
31,"Triglopsis quadricornis","LC"
36,"Triglopsis quadricornis","LC"
26,"Triglopsis quadricornis","LC"
20,"Triglopsis quadricornis","LC"
21,"Triglopsis quadricornis","LC"
22,"Triglopsis quadricornis","LC"
23,"Triglopsis quadricornis","LC"
24,"Triglopsis quadricornis","LC"
25,"Triglopsis quadricornis","LC"
18,"Zoarces viviparus","NT"
19,"Zoarces viviparus","NT"
1,"Zoarces viviparus","NT"
2,"Zoarces viviparus","NT"
5,"Zoarces viviparus","NT"
6,"Zoarces viviparus","NT"
32,"Zoarces viviparus","NT"
33,"Zoarces viviparus","NT"
34,"Zoarces viviparus","NT"
27,"Zoarces viviparus","NT"
28,"Zoarces viviparus","NT"
9,"Zoarces viviparus","NT"
10,"Zoarces viviparus","NT"
7,"Zoarces viviparus","NT"
8,"Zoarces viviparus","NT"
3,"Zoarces viviparus","NT"
3,"Zoarces viviparus","NT"
4,"Zoarces viviparus","NT"
41,"Zoarces viviparus","NT"
42,"Zoarces viviparus","NT"
39,"Zoarces viviparus","NT"
40,"Zoarces viviparus","NT"
37,"Zoarces viviparus","NT"
38,"Zoarces viviparus","NT"
35,"Zoarces viviparus","NT"
36,"Zoarces viviparus","NT"
29,"Zoarces viviparus","NT"
30,"Zoarces viviparus","NT"
31,"Zoarces viviparus","NT"
14,"Zoarces viviparus","NT"
15,"Zoarces viviparus","NT"
16,"Zoarces viviparus","NT"
17,"Zoarces viviparus","NT"
11,"Zoarces viviparus","NT"
12,"Zoarces viviparus","NT"
13,"Zoarces viviparus","NT"
36,"Zoarces viviparus","NT"
26,"Zoarces viviparus","NT"
20,"Zoarces viviparus","NT"
21,"Zoarces viviparus","NT"
22,"Zoarces viviparus","NT"
23,"Zoarces viviparus","NT"
24,"Zoarces viviparus","NT"
25,"Zoarces viviparus","NT"
29,"Alisma wahlenbergii","VU"
41,"Alisma wahlenbergii","VU"
40,"Alisma wahlenbergii","VU"
42,"Alisma wahlenbergii","VU"
33,"Alisma wahlenbergii","VU"
32,"Alisma wahlenbergii","VU"
3,"Botrytella reinboldii","DD"
2,"Botrytella reinboldii","DD"
1,"Botrytella reinboldii","DD"
41,"Chara braunii","VU"
32,"Chara braunii","VU"
42,"Chara braunii","VU"
33,"Chara braunii","VU"
31,"Chara connivens","LC"
28,"Chara connivens","LC"
37,"Chara connivens","LC"
25,"Chara connivens","LC"
34,"Chara connivens","LC"
36,"Chara connivens","LC"
38,"Chara connivens","LC"
35,"Chara connivens","LC"
13,"Chara connivens","LC"
16,"Chara connivens","LC"
14,"Chara horrida","NT"
36,"Chara horrida","NT"
13,"Chara horrida","NT"
8,"Chara horrida","NT"
29,"Chara horrida","NT"
26,"Chara horrida","NT"
20,"Chara horrida","NT"
38,"Chara horrida","NT"
37,"Chara horrida","NT"
35,"Chara horrida","NT"
32,"Chara horrida","NT"
3,"Chara horrida","NT"
4,"Chara horrida","NT"
10,"Chara horrida","NT"
25,"Chara horrida","NT"
31,"Chara horrida","NT"
28,"Chara horrida","NT"
36,"Chara tomentosa","LC"
13,"Chara tomentosa","LC"
38,"Chara tomentosa","LC"
37,"Chara tomentosa","LC"
26,"Chara tomentosa","LC"
29,"Chara tomentosa","LC"
35,"Chara tomentosa","LC"
32,"Chara tomentosa","LC"
28,"Chara tomentosa","LC"
39,"Chara tomentosa","LC"
33,"Chara tomentosa","LC"
10,"Chara tomentosa","LC"
16,"Chara tomentosa","LC"
14,"Chara tomentosa","LC"
31,"Chara tomentosa","LC"
30,"Chara tomentosa","LC"
25,"Chara tomentosa","LC"
40,"Chara tomentosa","LC"
36,"Crassula aquatica","NT"
38,"Crassula aquatica","NT"
37,"Crassula aquatica","NT"
32,"Crassula aquatica","NT"
33,"Crassula aquatica","NT"
41,"Crassula aquatica","NT"
42,"Crassula aquatica","NT"
34,"Crassula aquatica","NT"
39,"Crassula aquatica","NT"
14,"Crassula aquatica","NT"
29,"Crassula aquatica","NT"
40,"Crassula aquatica","NT"
3,"Delamarea attenuata","DD"
2,"Delamarea attenuata","DD"
1,"Delamarea attenuata","DD"
3,"Fucus serratus","LC"
2,"Fucus serratus","LC"
12,"Fucus serratus","LC"
11,"Fucus serratus","LC"
1,"Fucus serratus","LC"
13,"Fucus serratus","LC"
8,"Fucus serratus","LC"
4,"Fucus serratus","LC"
7,"Fucus serratus","LC"
10,"Fucus serratus","LC"
5,"Fucus serratus","LC"
6,"Fucus serratus","LC"
14,"Fucus serratus","LC"
15,"Fucus serratus","LC"
26,"Fucus serratus","LC"
20,"Fucus serratus","LC"
36,"Fucus vesiculosus","LC"
26,"Fucus vesiculosus","LC"
40,"Fucus vesiculosus","LC"
31,"Fucus vesiculosus","LC"
28,"Fucus vesiculosus","LC"
34,"Fucus vesiculosus","LC"
32,"Fucus vesiculosus","LC"
33,"Fucus vesiculosus","LC"
3,"Fucus vesiculosus","LC"
13,"Fucus vesiculosus","LC"
18,"Fucus vesiculosus","LC"
27,"Fucus vesiculosus","LC"
12,"Fucus vesiculosus","LC"
8,"Fucus vesiculosus","LC"
2,"Fucus vesiculosus","LC"
10,"Fucus vesiculosus","LC"
15,"Fucus vesiculosus","LC"
37,"Fucus vesiculosus","LC"
29,"Fucus vesiculosus","LC"
35,"Fucus vesiculosus","LC"
38,"Fucus vesiculosus","LC"
20,"Fucus vesiculosus","LC"
25,"Fucus vesiculosus","LC"
11,"Fucus vesiculosus","LC"
1,"Fucus vesiculosus","LC"
4,"Fucus vesiculosus","LC"
7,"Fucus vesiculosus","LC"
5,"Fucus vesiculosus","LC"
6,"Fucus vesiculosus","LC"
16,"Fucus vesiculosus","LC"
19,"Fucus vesiculosus","LC"
22,"Fucus vesiculosus","LC"
30,"Fucus vesiculosus","LC"
14,"Fucus vesiculosus","LC"
21,"Fucus vesiculosus","LC"
3,"Furcellaria lumbricalis","LC"
8,"Furcellaria lumbricalis","LC"
2,"Furcellaria lumbricalis","LC"
7,"Furcellaria lumbricalis","LC"
10,"Furcellaria lumbricalis","LC"
9,"Furcellaria lumbricalis","LC"
12,"Furcellaria lumbricalis","LC"
13,"Furcellaria lumbricalis","LC"
15,"Furcellaria lumbricalis","LC"
14,"Furcellaria lumbricalis","LC"
37,"Furcellaria lumbricalis","LC"
26,"Furcellaria lumbricalis","LC"
17,"Furcellaria lumbricalis","LC"
29,"Furcellaria lumbricalis","LC"
21,"Furcellaria lumbricalis","LC"
35,"Furcellaria lumbricalis","LC"
39,"Furcellaria lumbricalis","LC"
36,"Furcellaria lumbricalis","LC"
38,"Furcellaria lumbricalis","LC"
20,"Furcellaria lumbricalis","LC"
40,"Furcellaria lumbricalis","LC"
18,"Furcellaria lumbricalis","LC"
24,"Furcellaria lumbricalis","LC"
25,"Furcellaria lumbricalis","LC"
31,"Furcellaria lumbricalis","LC"
23,"Furcellaria lumbricalis","LC"
28,"Furcellaria lumbricalis","LC"
34,"Furcellaria lumbricalis","LC"
27,"Furcellaria lumbricalis","LC"
32,"Furcellaria lumbricalis","LC"
33,"Furcellaria lumbricalis","LC"
11,"Furcellaria lumbricalis","LC"
1,"Furcellaria lumbricalis","LC"
4,"Furcellaria lumbricalis","LC"
5,"Furcellaria lumbricalis","LC"
6,"Furcellaria lumbricalis","LC"
19,"Furcellaria lumbricalis","LC"
2,"Helminthora divaricata","DD"
37,"Hippuris tetraphylla","EN"
39,"Hippuris tetraphylla","EN"
38,"Hippuris tetraphylla","EN"
40,"Hippuris tetraphylla","EN"
36,"Hippuris tetraphylla","EN"
32,"Hippuris tetraphylla","EN"
42,"Hippuris tetraphylla","EN"
3,"Lamprothamnium papulosum","EN"
8,"Lamprothamnium papulosum","EN"
10,"Lamprothamnium papulosum","EN"
13,"Lamprothamnium papulosum","EN"
5,"Lamprothamnium papulosum","EN"
6,"Lamprothamnium papulosum","EN"
1,"Lamprothamnium papulosum","EN"
4,"Lamprothamnium papulosum","EN"
12,"Lamprothamnium papulosum","EN"
2,"Myriocladia lovenii","DD"
1,"Myriocladia lovenii","DD"
12,"Myriocladia lovenii","DD"
32,"Nitella hyalina","VU"
33,"Nitella hyalina","VU"
23,"Nitellopsis obtusa","NT"
32,"Nitellopsis obtusa","NT"
36,"Nitellopsis obtusa","NT"
33,"Nitellopsis obtusa","NT"
33,"Persicaria foliosa","EN"
37,"Persicaria foliosa","EN"
41,"Persicaria foliosa","EN"
38,"Persicaria foliosa","EN"
40,"Persicaria foliosa","EN"
42,"Persicaria foliosa","EN"
32,"Persicaria foliosa","EN"
37,"Potamogeton friesii","NT"
29,"Potamogeton friesii","NT"
41,"Potamogeton friesii","NT"
38,"Potamogeton friesii","NT"
42,"Potamogeton friesii","NT"
36,"Potamogeton friesii","NT"
11,"Potamogeton friesii","NT"
5,"Potamogeton friesii","NT"
26,"Potamogeton friesii","NT"
30,"Potamogeton friesii","NT"
26,"Rosenvingiella constricta","DD"
3,"Stypocaulon scoparium","DD"
2,"Stypocaulon scoparium","DD"
11,"Stypocaulon scoparium","DD"
37,"Stypocaulon scoparium","DD"
35,"Stypocaulon scoparium","DD"
20,"Stypocaulon scoparium","DD"
32,"Stypocaulon scoparium","DD"
1,"Stypocaulon scoparium","DD"
26,"Stypocaulon scoparium","DD"
29,"Stypocaulon scoparium","DD"
3,"Zostera marina","LC"
8,"Zostera marina","LC"
4,"Zostera marina","LC"
2,"Zostera marina","LC"
7,"Zostera marina","LC"
10,"Zostera marina","LC"
9,"Zostera marina","LC"
1,"Zostera marina","LC"
12,"Zostera marina","LC"
5,"Zostera marina","LC"
6,"Zostera marina","LC"
13,"Zostera marina","LC"
11,"Zostera marina","LC"
16,"Zostera marina","LC"
14,"Zostera marina","LC"
15,"Zostera marina","LC"
17,"Zostera marina","LC"
29,"Zostera marina","LC"
26,"Zostera marina","LC"
35,"Zostera marina","LC"
20,"Zostera marina","LC"
36,"Zostera marina","LC"
38,"Zostera marina","LC"
18,"Zostera marina","LC"
19,"Zostera marina","LC"
22,"Zostera marina","LC"
30,"Zostera marina","LC"
25,"Zostera marina","LC"
31,"Zostera marina","LC"
23,"Zostera marina","LC"
28,"Zostera marina","LC"
32,"Zostera marina","LC"
34,"Zostera marina","LC"
3,"Zostera noltii","VU"
4,"Zostera noltii","VU"
2,"Zostera noltii","VU"
1,"Zostera noltii","VU"
8,"Zostera noltii","VU"
10,"Zostera noltii","VU"
12,"Zostera noltii","VU"
13,"Zostera noltii","VU"
18,"Halichoerus grypus","LC"
19,"Halichoerus grypus","LC"
18,"Halichoerus grypus","LC"
19,"Halichoerus grypus","LC"
22,"Halichoerus grypus","LC"
23,"Halichoerus grypus","LC"
1,"Halichoerus grypus","LC"
2,"Halichoerus grypus","LC"
32,"Halichoerus grypus","LC"
33,"Halichoerus grypus","LC"
34,"Halichoerus grypus","LC"
27,"Halichoerus grypus","LC"
28,"Halichoerus grypus","LC"
9,"Halichoerus grypus","LC"
10,"Halichoerus grypus","LC"
7,"Halichoerus grypus","LC"
8,"Halichoerus grypus","LC"
3,"Halichoerus grypus","LC"
3,"Halichoerus grypus","LC"
4,"Halichoerus grypus","LC"
41,"Halichoerus grypus","LC"
42,"Halichoerus grypus","LC"
39,"Halichoerus grypus","LC"
40,"Halichoerus grypus","LC"
37,"Halichoerus grypus","LC"
38,"Halichoerus grypus","LC"
35,"Halichoerus grypus","LC"
36,"Halichoerus grypus","LC"
29,"Halichoerus grypus","LC"
30,"Halichoerus grypus","LC"
31,"Halichoerus grypus","LC"
14,"Halichoerus grypus","LC"
15,"Halichoerus grypus","LC"
16,"Halichoerus grypus","LC"
17,"Halichoerus grypus","LC"
11,"Halichoerus grypus","LC"
12,"Halichoerus grypus","LC"
13,"Halichoerus grypus","LC"
36,"Halichoerus grypus","LC"
26,"Halichoerus grypus","LC"
20,"Halichoerus grypus","LC"
21,"Halichoerus grypus","LC"
22,"Halichoerus grypus","LC"
23,"Halichoerus grypus","LC"
24,"Halichoerus grypus","LC"
25,"Halichoerus grypus","LC"
5,"Halichoerus grypus","LC"
6,"Halichoerus grypus","LC"
1,"Phoca vitulina vitulina","VU"
2,"Phoca vitulina vitulina","VU"
9,"Phoca vitulina vitulina","VU"
10,"Phoca vitulina vitulina","VU"
7,"Phoca vitulina vitulina","VU"
8,"Phoca vitulina vitulina","VU"
3,"Phoca vitulina vitulina","VU"
3,"Phoca vitulina vitulina","VU"
4,"Phoca vitulina vitulina","VU"
14,"Phoca vitulina vitulina","VU"
15,"Phoca vitulina vitulina","VU"
16,"Phoca vitulina vitulina","VU"
17,"Phoca vitulina vitulina","VU"
11,"Phoca vitulina vitulina","VU"
12,"Phoca vitulina vitulina","VU"
13,"Phoca vitulina vitulina","VU"
26,"Phoca vitulina vitulina","VU"
5,"Phoca vitulina vitulina","VU"
6,"Phoca vitulina vitulina","VU"
22,"Pusa hispida botnica","VU"
23,"Pusa hispida botnica","VU"
32,"Pusa hispida botnica","VU"
33,"Pusa hispida botnica","VU"
34,"Pusa hispida botnica","VU"
27,"Pusa hispida botnica","VU"
28,"Pusa hispida botnica","VU"
41,"Pusa hispida botnica","VU"
42,"Pusa hispida botnica","VU"
39,"Pusa hispida botnica","VU"
40,"Pusa hispida botnica","VU"
37,"Pusa hispida botnica","VU"
38,"Pusa hispida botnica","VU"
35,"Pusa hispida botnica","VU"
36,"Pusa hispida botnica","VU"
29,"Pusa hispida botnica","VU"
30,"Pusa hispida botnica","VU"
31,"Pusa hispida botnica","VU"
36,"Pusa hispida botnica","VU"
20,"Pusa hispida botnica","VU"
21,"Pusa hispida botnica","VU"
22,"Pusa hispida botnica","VU"
23,"Pusa hispida botnica","VU"
24,"Pusa hispida botnica","VU"
25,"Pusa hispida botnica","VU"
1,"Phocoena phocoena","CR"
2,"Phocoena phocoena","CR"
9,"Phocoena phocoena","CR"
10,"Phocoena phocoena","CR"
7,"Phocoena phocoena","CR"
8,"Phocoena phocoena","CR"
3,"Phocoena phocoena","CR"
3,"Phocoena phocoena","CR"
4,"Phocoena phocoena","CR"
14,"Phocoena phocoena","CR"
15,"Phocoena phocoena","CR"
16,"Phocoena phocoena","CR"
17,"Phocoena phocoena","CR"
11,"Phocoena phocoena","CR"
12,"Phocoena phocoena","CR"
13,"Phocoena phocoena","CR"
26,"Phocoena phocoena","CR"
5,"Phocoena phocoena","CR"
6,"Phocoena phocoena","CR"
18,"Lutra lutra","NT"
19,"Lutra lutra","NT"
18,"Lutra lutra","NT"
19,"Lutra lutra","NT"
22,"Lutra lutra","NT"
23,"Lutra lutra","NT"
1,"Lutra lutra","NT"
2,"Lutra lutra","NT"
32,"Lutra lutra","NT"
33,"Lutra lutra","NT"
34,"Lutra lutra","NT"
27,"Lutra lutra","NT"
28,"Lutra lutra","NT"
9,"Lutra lutra","NT"
10,"Lutra lutra","NT"
7,"Lutra lutra","NT"
8,"Lutra lutra","NT"
3,"Lutra lutra","NT"
3,"Lutra lutra","NT"
4,"Lutra lutra","NT"
41,"Lutra lutra","NT"
42,"Lutra lutra","NT"
39,"Lutra lutra","NT"
40,"Lutra lutra","NT"
37,"Lutra lutra","NT"
38,"Lutra lutra","NT"
35,"Lutra lutra","NT"
36,"Lutra lutra","NT"
29,"Lutra lutra","NT"
30,"Lutra lutra","NT"
31,"Lutra lutra","NT"
14,"Lutra lutra","NT"
15,"Lutra lutra","NT"
16,"Lutra lutra","NT"
17,"Lutra lutra","NT"
11,"Lutra lutra","NT"
12,"Lutra lutra","NT"
13,"Lutra lutra","NT"
36,"Lutra lutra","NT"
26,"Lutra lutra","NT"
20,"Lutra lutra","NT"
21,"Lutra lutra","NT"
22,"Lutra lutra","NT"
23,"Lutra lutra","NT"
24,"Lutra lutra","NT"
25,"Lutra lutra","NT"
