TIME;GEO;GEO_LABEL;UNIT;NA_ITEM;NA_ITEM_LABEL;Value;Flag and Footnotes
1985;BE;Belgium;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1985;BG;Bulgaria;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1985;BG;Bulgaria;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1985;BG;Bulgaria;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1985;CZ;Czech Republic;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1985;CZ;Czech Republic;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1985;CZ;Czech Republic;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1985;DK;Denmark;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1985;DK;Denmark;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1985;DK;Denmark;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1985;DE;Germany (until 1990 former territory of the FRG);Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1985;DE;Germany (until 1990 former territory of the FRG);Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1985;DE;Germany (until 1990 former territory of the FRG);Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1985;EE;Estonia;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1985;EE;Estonia;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1985;EE;Estonia;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1985;IE;Ireland;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1985;IE;Ireland;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1985;IE;Ireland;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1985;EL;Greece;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1985;EL;Greece;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1985;EL;Greece;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1985;ES;Spain;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1985;ES;Spain;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1985;ES;Spain;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1985;FR;France;Current prices, million euro;B1GQ;Gross domestic product at market prices;734156.50;
1985;FR;France;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;1219483.00;
1985;FR;France;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;61.00;
1985;HR;Croatia;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1985;HR;Croatia;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1985;HR;Croatia;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1985;IT;Italy;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1985;IT;Italy;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1985;IT;Italy;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1985;CY;Cyprus;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1985;CY;Cyprus;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1985;CY;Cyprus;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1985;LV;Latvia;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1985;LV;Latvia;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1985;LV;Latvia;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1985;LT;Lithuania;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1985;LT;Lithuania;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1985;LT;Lithuania;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1985;LU;Luxembourg;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1985;LU;Luxembourg;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1985;LU;Luxembourg;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1985;HU;Hungary;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1985;HU;Hungary;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1985;HU;Hungary;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1985;MT;Malta;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1985;MT;Malta;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1985;MT;Malta;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1985;NL;Netherlands;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1985;NL;Netherlands;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1985;NL;Netherlands;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1985;AT;Austria;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1985;AT;Austria;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1985;AT;Austria;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1985;PL;Poland;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1985;PL;Poland;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1985;PL;Poland;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1985;PT;Portugal;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1985;PT;Portugal;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1985;PT;Portugal;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1985;RO;Romania;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1985;RO;Romania;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1985;RO;Romania;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1985;SI;Slovenia;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1985;SI;Slovenia;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1985;SI;Slovenia;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1985;SK;Slovakia;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1985;SK;Slovakia;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1985;SK;Slovakia;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1985;FI;Finland;Current prices, million euro;B1GQ;Gross domestic product at market prices;73824.00;
1985;FI;Finland;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;106561.00;
1985;FI;Finland;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;57.00;
1985;SE;Sweden;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1985;SE;Sweden;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1985;SE;Sweden;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1985;UK;United Kingdom;Current prices, million euro;B1GQ;Gross domestic product at market prices;647307.20;
1985;UK;United Kingdom;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;1023717.20;
1985;UK;United Kingdom;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;56.50;
1985;IS;Iceland;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1985;IS;Iceland;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1985;IS;Iceland;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1985;NO;Norway;Current prices, million euro;B1GQ;Gross domestic product at market prices;86377.20;
1985;NO;Norway;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;177540.70;
1985;NO;Norway;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;54.90;
1985;CH;Switzerland;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1985;CH;Switzerland;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1985;CH;Switzerland;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1985;ME;Montenegro;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1985;ME;Montenegro;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1985;ME;Montenegro;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1985;MK;Former Yugoslav Republic of Macedonia, the;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1985;MK;Former Yugoslav Republic of Macedonia, the;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1985;MK;Former Yugoslav Republic of Macedonia, the;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1985;AL;Albania;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1985;AL;Albania;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1985;AL;Albania;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1985;RS;Serbia;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1985;RS;Serbia;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1985;RS;Serbia;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1985;XK;Kosovo (under United Nations Security Council Resolution 1244/99);Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1985;XK;Kosovo (under United Nations Security Council Resolution 1244/99);Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1985;XK;Kosovo (under United Nations Security Council Resolution 1244/99);Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1986;BE;Belgium;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1986;BE;Belgium;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1986;BE;Belgium;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1986;BG;Bulgaria;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1986;BG;Bulgaria;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1986;BG;Bulgaria;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1986;CZ;Czech Republic;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1986;CZ;Czech Republic;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1986;CZ;Czech Republic;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1986;DK;Denmark;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1986;DK;Denmark;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1986;DK;Denmark;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1986;DE;Germany (until 1990 former territory of the FRG);Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1986;DE;Germany (until 1990 former territory of the FRG);Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1986;DE;Germany (until 1990 former territory of the FRG);Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1986;EE;Estonia;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1986;EE;Estonia;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1986;EE;Estonia;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1986;IE;Ireland;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1986;IE;Ireland;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1986;IE;Ireland;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1986;EL;Greece;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1986;EL;Greece;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1986;EL;Greece;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1986;ES;Spain;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1986;ES;Spain;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1986;ES;Spain;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1986;FR;France;Current prices, million euro;B1GQ;Gross domestic product at market prices;788964.20;
1986;FR;France;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;1248156.00;
1986;FR;France;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;62.50;
1986;HR;Croatia;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1986;HR;Croatia;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1986;HR;Croatia;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1986;IT;Italy;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1986;IT;Italy;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1986;IT;Italy;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1986;CY;Cyprus;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1986;CY;Cyprus;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1986;CY;Cyprus;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1986;LV;Latvia;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1986;LV;Latvia;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1986;LV;Latvia;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1986;LT;Lithuania;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1986;LT;Lithuania;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1986;LT;Lithuania;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1986;LU;Luxembourg;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1986;LU;Luxembourg;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1986;LU;Luxembourg;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1986;HU;Hungary;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1986;HU;Hungary;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1986;HU;Hungary;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1986;MT;Malta;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1986;MT;Malta;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1986;MT;Malta;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1986;NL;Netherlands;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1986;NL;Netherlands;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1986;NL;Netherlands;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1986;AT;Austria;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1986;AT;Austria;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1986;AT;Austria;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1986;PL;Poland;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1986;PL;Poland;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1986;PL;Poland;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1986;PT;Portugal;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1986;PT;Portugal;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1986;PT;Portugal;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1986;RO;Romania;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1986;RO;Romania;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1986;RO;Romania;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1986;SI;Slovenia;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1986;SI;Slovenia;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1986;SI;Slovenia;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1986;SK;Slovakia;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1986;SK;Slovakia;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1986;SK;Slovakia;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1986;FI;Finland;Current prices, million euro;B1GQ;Gross domestic product at market prices;74910.50;
1986;FI;Finland;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;109466.00;
1986;FI;Finland;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;58.50;
1986;SE;Sweden;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1986;SE;Sweden;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1986;SE;Sweden;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1986;UK;United Kingdom;Current prices, million euro;B1GQ;Gross domestic product at market prices;611000.10;
1986;UK;United Kingdom;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;1056152.10;
1986;UK;United Kingdom;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;58.20;
1986;IS;Iceland;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1986;IS;Iceland;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1986;IS;Iceland;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1986;NO;Norway;Current prices, million euro;B1GQ;Gross domestic product at market prices;79960.60;
1986;NO;Norway;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;184717.50;
1986;NO;Norway;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;57.10;
1986;CH;Switzerland;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1986;CH;Switzerland;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1986;CH;Switzerland;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1986;ME;Montenegro;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1986;ME;Montenegro;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1986;ME;Montenegro;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1986;MK;Former Yugoslav Republic of Macedonia, the;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1986;MK;Former Yugoslav Republic of Macedonia, the;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1986;MK;Former Yugoslav Republic of Macedonia, the;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1986;AL;Albania;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1986;AL;Albania;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1986;AL;Albania;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1986;RS;Serbia;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1986;RS;Serbia;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1986;RS;Serbia;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1986;XK;Kosovo (under United Nations Security Council Resolution 1244/99);Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1986;XK;Kosovo (under United Nations Security Council Resolution 1244/99);Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1986;XK;Kosovo (under United Nations Security Council Resolution 1244/99);Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1987;BE;Belgium;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1987;BE;Belgium;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1987;BE;Belgium;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1987;BG;Bulgaria;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1987;BG;Bulgaria;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1987;BG;Bulgaria;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1987;CZ;Czech Republic;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1987;CZ;Czech Republic;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1987;CZ;Czech Republic;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1987;DK;Denmark;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1987;DK;Denmark;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1987;DK;Denmark;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1987;DE;Germany (until 1990 former territory of the FRG);Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1987;DE;Germany (until 1990 former territory of the FRG);Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1987;DE;Germany (until 1990 former territory of the FRG);Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1987;EE;Estonia;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1987;EE;Estonia;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1987;EE;Estonia;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1987;IE;Ireland;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1987;IE;Ireland;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1987;IE;Ireland;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1987;EL;Greece;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1987;EL;Greece;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1987;EL;Greece;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1987;ES;Spain;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1987;ES;Spain;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1987;ES;Spain;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1987;FR;France;Current prices, million euro;B1GQ;Gross domestic product at market prices;813971.90;
1987;FR;France;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;1280326.00;
1987;FR;France;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;64.10;
1987;HR;Croatia;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1987;HR;Croatia;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1987;HR;Croatia;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1987;IT;Italy;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1987;IT;Italy;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1987;IT;Italy;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1987;CY;Cyprus;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1987;CY;Cyprus;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1987;CY;Cyprus;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1987;LV;Latvia;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1987;LV;Latvia;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1987;LV;Latvia;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1987;LT;Lithuania;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1987;LT;Lithuania;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1987;LT;Lithuania;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1987;LU;Luxembourg;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1987;LU;Luxembourg;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1987;LU;Luxembourg;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1987;HU;Hungary;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1987;HU;Hungary;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1987;HU;Hungary;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1987;MT;Malta;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1987;MT;Malta;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1987;MT;Malta;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1987;NL;Netherlands;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1987;NL;Netherlands;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1987;NL;Netherlands;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1987;AT;Austria;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1987;AT;Austria;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1987;AT;Austria;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1987;PL;Poland;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1987;PL;Poland;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1987;PL;Poland;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1987;PT;Portugal;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1987;PT;Portugal;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1987;PT;Portugal;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1987;RO;Romania;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1987;RO;Romania;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1987;RO;Romania;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1987;SI;Slovenia;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1987;SI;Slovenia;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1987;SI;Slovenia;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1987;SK;Slovakia;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1987;SK;Slovakia;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1987;SK;Slovakia;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1987;FI;Finland;Current prices, million euro;B1GQ;Gross domestic product at market prices;79529.20;
