country;year;score_wgi_scale;score_ohi_scale
Congo, Dem. Rep.;2004;-1.715010881;0.156997824
Congo, Dem. Rep.;2005;-1.655193508;0.168961298
Congo, Dem. Rep.;2006;-1.603186568;0.179362686
Congo, Dem. Rep.;2007;-1.567479869;0.186504026
Congo, Dem. Rep.;2008;-1.527781844;0.194443631
Congo, Dem. Rep.;2009;-1.610389968;0.177922006
Congo, Dem. Rep.;2010;-1.669881185;0.166023763
Congo, Dem. Rep.;2011;-1.658085267;0.168382947
Congo, Dem. Rep.;2012;-1.628625373;0.174274925
Congo, Dem. Rep.;2013;-1.540172398;0.19196552
Congo, Rep.;1996;-1.224619309;0.255076138
Congo, Rep.;1998;-1.407189349;0.21856213
Congo, Rep.;2000;-1.250653982;0.249869204
Congo, Rep.;2002;-1.175825973;0.264834805
Congo, Rep.;2003;-1.085702191;0.282859562
Congo, Rep.;2004;-1.027681758;0.294463648
Congo, Rep.;2005;-1.214899699;0.25702006
Congo, Rep.;2006;-1.157728006;0.268454399
Congo, Rep.;2007;-1.140212595;0.271957481
Congo, Rep.;2008;-1.109773844;0.278045231
Congo, Rep.;2009;-1.0429153;0.29141694
Congo, Rep.;2010;-1.031269133;0.293746173
Congo, Rep.;2011;-1.02706943;0.294586114
Congo, Rep.;2012;-1.088850995;0.282229801
Congo, Rep.;2013;-1.074368338;0.285126332
Cook Islands;1996;0.181811586;0.536362317
Cook Islands;1998;0.181811586;0.536362317
Cook Islands;2000;0.306255667;0.561251133
Cook Islands;2002;0.287460943;0.557492189
Cook Islands;2003;0.235070956;0.547014191
Cook Islands;2004;0.243249893;0.548649979
Cook Islands;2005;0.700603808;0.640120762
Cook Islands;2006;0.622648408;0.624529682
Cook Islands;2007;0.553890854;0.610778171
Cook Islands;2008;0.181811586;0.536362317
Cook Islands;2009;-0.376253292;0.424749342
Cook Islands;2010;-0.37243889;0.425512222
Cook Islands;2011;-0.382372484;0.423525503
Cook Islands;2012;0.181811586;0.536362317
Cook Islands;2013;0.181811586;0.536362317
Costa Rica;1996;0.630484497;0.626096899
Costa Rica;1998;0.761112635;0.652222527
Costa Rica;2000;0.672966937;0.634593387
Costa Rica;2002;0.667536224;0.633507245
Costa Rica;2003;0.620488261;0.624097652
Costa Rica;2004;0.541065368;0.608213074
Costa Rica;2005;0.524238038;0.604847608
Costa Rica;2006;0.471755888;0.594351178
Costa Rica;2007;0.473961763;0.594792353
Costa Rica;2008;0.480229224;0.596045845
Costa Rica;2009;0.599321822;0.619864364
Costa Rica;2010;0.613031392;0.622606278
Costa Rica;2011;0.557721347;0.611544269
Costa Rica;2012;0.632848884;0.626569777
Costa Rica;2013;0.641372447;0.628274489
Cote d'Ivoire;1996;-0.298568213;0.440286357
Cote d'Ivoire;1998;-0.452258892;0.409548222
Cote d'Ivoire;2000;-0.954501291;0.309099742
Cote d'Ivoire;2002;-1.127647504;0.274470499
Cote d'Ivoire;2003;-1.229189942;0.254162012
Cote d'Ivoire;2004;-1.386540522;0.222691896
Cote d'Ivoire;2005;-1.445414007;0.210917199
Cote d'Ivoire;2006;-1.32149902;0.235700196
Cote d'Ivoire;2007;-1.296852062;0.240629588
Cote d'Ivoire;2008;-1.284456839;0.243108632
Cote d'Ivoire;2009;-1.128696203;0.274260759
Cote d'Ivoire;2010;-1.201577912;0.259684418
Cote d'Ivoire;2011;-1.137911896;0.272417621
Cote d'Ivoire;2012;-0.987218489;0.302556302
Cote d'Ivoire;2013;-0.871841937;0.325631613
Croatia;1996;-0.310095823;0.437980835
Croatia;1998;-0.244278184;0.451144363
Croatia;2000;0.116977272;0.523395454
Croatia;2002;0.290409225;0.558081845
Croatia;2003;0.346803733;0.569360747
Croatia;2004;0.425075085;0.585015017
Croatia;2005;0.342997699;0.56859954
Croatia;2006;0.328879766;0.565775953
Croatia;2007;0.353782057;0.570756411
Croatia;2008;0.348285951;0.56965719
Croatia;2009;0.372791177;0.574558235
Croatia;2010;0.390417709;0.578083542
Croatia;2011;0.393212858;0.578642572
Croatia;2012;0.39629131;0.579258262
Croatia;2013;0.430678272;0.586135654
Cuba;1996;-0.652135335;0.369572933
Cuba;1998;-0.638929242;0.372214152
Cuba;2000;-0.570106802;0.38597864
Cuba;2002;-0.635110639;0.372977872
Cuba;2003;-0.693530974;0.361293805
Cuba;2004;-0.71732006;0.356535988
Cuba;2005;-0.687454194;0.362509161
Cuba;2006;-0.650695955;0.369860809
Cuba;2007;-0.622530863;0.375493827
Cuba;2008;-0.599033425;0.380193315
Cuba;2009;-0.606203134;0.378759373
Cuba;2010;-0.591799612;0.381640078
Cuba;2011;-0.593099664;0.381380067
Cuba;2012;-0.579494148;0.38410117
Cuba;2013;-0.598136161;0.380372768
Cyprus;1996;1.073299612;0.714659922
Cyprus;1998;0.956046907;0.691209381
Cyprus;2000;0.980545402;0.69610908
Cyprus;2002;1.000535887;0.700107177
Cyprus;2003;0.973646671;0.694729334
Cyprus;2004;0.919973552;0.68399471
Cyprus;2005;0.949863484;0.689972697
Cyprus;2006;1.055152585;0.711030517
Cyprus;2007;1.086659362;0.717331872
Cyprus;2008;1.178132931;0.735626586
Cyprus;2009;1.06422616;0.712845232
Cyprus;2010;1.104817947;0.720963589
Cyprus;2011;1.065627684;0.713125537
Cyprus;2012;1.072876136;0.714575227
Cyprus;2013;1.002435972;0.700487194
Czech Republic;1996;0.860224853;0.672044971
Czech Republic;1998;0.773547262;0.654709452
Czech Republic;2000;0.494553504;0.598910701
Czech Republic;2002;0.877696256;0.675539251
Czech Republic;2003;0.861600185;0.672320037
Czech Republic;2004;0.781621044;0.656324209
Czech Republic;2005;0.857797037;0.671559407
Czech Republic;2006;0.876633644;0.675326729
Czech Republic;2007;0.828215862;0.665643172
Czech Republic;2008;0.890016357;0.678003271
Czech Republic;2009;0.895516674;0.679103335
Czech Republic;2010;0.893161004;0.678632201
Czech Republic;2011;0.926191022;0.685238204
Czech Republic;2012;0.865269902;0.67305398
Czech Republic;2013;0.859561746;0.671912349
Denmark;1996;1.799326003;0.859865201
Denmark;1998;1.807324866;0.861464973
Denmark;2000;1.84740003;0.869480006
Denmark;2002;1.851665556;0.870333111
Denmark;2003;1.844481548;0.86889631
Denmark;2004;1.911010186;0.882202037
Denmark;2005;1.811818461;0.862363692
Denmark;2006;1.876279374;0.875255875
Denmark;2007;1.905824224;0.881164845
Denmark;2008;1.865561068;0.873112214
Denmark;2009;1.851085514;0.870217103
Denmark;2010;1.816663643;0.863332729
Denmark;2011;1.85036542;0.870073084
Denmark;2012;1.766428192;0.853285638
Denmark;2013;1.781265537;0.856253107
Djibouti;1996;-0.775166621;0.344966676
Djibouti;1998;-0.971743574;0.305651285
Djibouti;2000;-0.814664721;0.337067056
Djibouti;2002;-0.714087268;0.357182546
Djibouti;2003;-0.798291226;0.340341755
Djibouti;2004;-0.608164117;0.378367177
Djibouti;2005;-0.836749295;0.332650141
Djibouti;2006;-0.732386462;0.353522708
Djibouti;2007;-0.65808425;0.36838315
Djibouti;2008;-0.535273207;0.392945359
Djibouti;2009;-0.524157673;0.395168465
Djibouti;2010;-0.605038832;0.378992234
Djibouti;2011;-0.635236166;0.372952767
Djibouti;2012;-0.657650806;0.368469839
Djibouti;2013;-0.72152905;0.35569419
Dominica;1996;0.830285182;0.666057036
Dominica;1998;0.551583682;0.610316736
Dominica;2000;0.53379112;0.606758224
Dominica;2002;0.648689345;0.629737869
Dominica;2003;0.653774736;0.630754947
Dominica;2004;0.656922594;0.631384519
Dominica;2005;0.722369949;0.64447399
Dominica;2006;0.797032565;0.659406513
Dominica;2007;0.75671345;0.65134269
Dominica;2008;0.740186999;0.6480374
Dominica;2009;0.719450384;0.643890077
Dominica;2010;0.750345275;0.650069055
Dominica;2011;0.740392439;0.648078488
Dominica;2012;0.715317945;0.643063589
Dominica;2013;0.751635308;0.650327062
Dominican Republic;1996;-0.226674583;0.454665083
Dominican Republic;1998;-0.411248855;0.417750229
Dominican Republic;2000;-0.267965344;0.446406931
Dominican Republic;2002;-0.237123843;0.452575231
Dominican Republic;2003;-0.425570257;0.414885949
Dominican Republic;2004;-0.40927152;0.418145696
Dominican Republic;2005;-0.419956055;0.416008789
Dominican Republic;2006;-0.323512722;0.435297456
Dominican Republic;2007;-0.352385684;0.429522863
Dominican Republic;2008;-0.34309846;0.431380308
Dominican Republic;2009;-0.373520335;0.425295933
Dominican Republic;2010;-0.408528827;0.418294235
Dominican Republic;2011;-0.375085292;0.424982942
Dominican Republic;2012;-0.317313233;0.436537353
Dominican Republic;2013;-0.285224661;0.442955068
Ecuador;1996;-0.536948256;0.392610349
Ecuador;1998;-0.420728745;0.415854251
Ecuador;2000;-0.689490472;0.362101906
Ecuador;2002;-0.708520994;0.358295801
Ecuador;2003;-0.708499047;0.358300191
Ecuador;2004;-0.683702389;0.363259522
Ecuador;2005;-0.757113506;0.348577299
Ecuador;2006;-0.849197149;0.33016057
Ecuador;2007;-0.820652885;0.335869423
Ecuador;2008;-0.827056845;0.334588631
Ecuador;2009;-0.859256223;0.328148755
Ecuador;2010;-0.80460462;0.339079076
Ecuador;2011;-0.776101758;0.344779648
Ecuador;2012;-0.71638536;0.356722928
Ecuador;2013;-0.576317643;0.384736471
Egypt, Arab Rep.;1996;-0.258815746;0.448236851
Egypt, Arab Rep.;1998;-0.276891722;0.444621656
Egypt, Arab Rep.;2000;-0.285512559;0.442897488
Egypt, Arab Rep.;2002;-0.446700913;0.410659817
Egypt, Arab Rep.;2003;-0.511877515;0.397624497
Egypt, Arab Rep.;2004;-0.484652818;0.403069436
Egypt, Arab Rep.;2005;-0.482691914;0.403461617
Egypt, Arab Rep.;2006;-0.632885218;0.373422956
Egypt, Arab Rep.;2007;-0.538218968;0.392356206
Egypt, Arab Rep.;2008;-0.504009624;0.399198075
Egypt, Arab Rep.;2009;-0.446724543;0.410655091
Egypt, Arab Rep.;2010;-0.542303845;0.391539231
Egypt, Arab Rep.;2011;-0.756168619;0.348766276
Egypt, Arab Rep.;2012;-0.760992199;0.34780156
Egypt, Arab Rep.;2013;-0.904148817;0.319170237
El Salvador;1996;-0.500016245;0.399996751
El Salvador;1998;-0.294451332;0.441109734
El Salvador;2000;-0.248931174;0.450213765
El Salvador;2002;-0.245278952;0.45094421
El Salvador;2003;-0.222883133;0.455423373
El Salvador;2004;-0.150309703;0.469938059
El Salvador;2005;-0.216106654;0.456778669
El Salvador;2006;-0.170580503;0.465883899
El Salvador;2007;-0.14994833;0.470010334
El Salvador;2008;-0.136393569;0.472721286
El Salvador;2009;-0.105969167;0.478806167
El Salvador;2010;-0.102175641;0.479564872
El Salvador;2011;-0.076274341;0.484745132
El Salvador;2012;-0.134788459;0.473042308
El Salvador;2013;-0.162630593;0.467473881
Equatorial Guinea;1996;-1.138885804;0.272222839
Equatorial Guinea;1998;-1.260398775;0.247920245
Equatorial Guinea;2000;-1.309135787;0.238172843
Equatorial Guinea;2002;-1.299344271;0.240131146
Equatorial Guinea;2003;-1.197837953;0.260432409
Equatorial Guinea;2004;-1.301782298;0.23964354
Equatorial Guinea;2005;-1.33239457;0.233521086
Equatorial Guinea;2006;-1.249464261;0.250107148
Equatorial Guinea;2007;-1.248189477;0.250362105
Equatorial Guinea;2008;-1.241571084;0.251685783
Equatorial Guinea;2009;-1.195815414;0.260836917
Equatorial Guinea;2010;-1.244189374;0.251162125
Equatorial Guinea;2011;-1.240933053;0.251813389
Equatorial Guinea;2012;-1.265404734;0.246919053
Equatorial Guinea;2013;-1.299643151;0.24007137
Eritrea;1996;-0.777731344;0.344453731
Eritrea;1998;-0.506592534;0.398681493
Eritrea;2000;-0.691977223;0.361604555
Eritrea;2002;-0.738524857;0.352295029
Eritrea;2003;-0.972173014;0.305565397
Eritrea;2004;-1.000385155;0.299922969
Eritrea;2005;-1.123632535;0.275273493
Eritrea;2006;-1.275145856;0.244970829
Eritrea;2007;-1.37145105;0.22570979
Eritrea;2008;-1.302704478;0.239459104
Eritrea;2009;-1.357634743;0.228473051
Eritrea;2010;-1.401149318;0.219770136
Eritrea;2011;-1.406078845;0.218784231
Eritrea;2012;-1.438855489;0.212228902
Eritrea;2013;-1.487002989;0.202599402
Estonia;1996;0.649697075;0.629939415
Estonia;1998;0.742905319;0.648581064
Estonia;2000;0.831312368;0.666262474
Estonia;2002;0.902628293;0.680525659
Estonia;2003;0.950790534;0.690158107
Estonia;2004;0.982327988;0.696465598
Estonia;2005;0.970535229;0.694107046
Estonia;2006;1.043704202;0.70874084
Estonia;2007;1.016766479;0.703353296
Estonia;2008;1.039051831;0.707810366
Estonia;2009;1.009166509;0.701833302
Estonia;2010;1.032894065;0.706578813
Estonia;2011;1.047754198;0.70955084
Estonia;2012;1.026615987;0.705323197
Estonia;2013;1.085331678;0.717066336
Ethiopia;1996;-1.14877815;0.27024437
Ethiopia;1998;-0.881721646;0.323655671
Ethiopia;2000;-0.906374604;0.318725079
Ethiopia;2002;-1.05109785;0.28978043
Ethiopia;2003;-1.00426663;0.299146674
Ethiopia;2004;-0.937603682;0.312479264
Ethiopia;2005;-1.083730052;0.28325399
Ethiopia;2006;-0.941242178;0.311751564
Ethiopia;2007;-0.905349394;0.318930121
Ethiopia;2008;-0.921939418;0.315612116
Ethiopia;2009;-0.966872349;0.30662553
Ethiopia;2010;-0.942442442;0.311511512
Ethiopia;2011;-0.942120035;0.311575993
Ethiopia;2012;-0.930274154;0.313945169
Ethiopia;2013;-0.916514417;0.316697117
Fiji;1996;0.215899698;0.54317994
Fiji;1998;0.096792606;0.519358521
Fiji;2000;-0.323026045;0.435394791
Fiji;2002;0.01047306;0.502094612
Fiji;2003;-0.067422464;0.486515507
Fiji;2004;-0.132146377;0.473570725
Fiji;2005;-0.119494237;0.476101153
Fiji;2006;-0.209673263;0.458065347
Fiji;2007;-0.384063346;0.423187331
Fiji;2008;-0.498968547;0.400206291
Fiji;2009;-0.732692882;0.353461424
Fiji;2010;-0.707878257;0.358424349
Fiji;2011;-0.584978691;0.383004262
Fiji;2012;-0.611840142;0.377631972
Fiji;2013;-0.60512414;0.378975172
Finland;1996;1.743626217;0.848725243
Finland;1998;1.847811123;0.869562225
Finland;2000;1.959382514;0.891876503
Finland;2002;1.938593606;0.887718721
Finland;2003;1.966719687;0.893343937
Finland;2004;1.985394021;0.897078804
Finland;2005;1.906393548;0.88127871
Finland;2006;1.88485531;0.876971062
Finland;2007;1.813586831;0.862717366
Finland;2008;1.821848353;0.864369671
Finland;2009;1.877247731;0.875449546
Finland;2010;1.868005057;0.873601011
Finland;2011;1.864009281;0.872801856
Finland;2012;1.866819739;0.873363948
Finland;2013;1.845656832;0.869131366
France;1996;1.196540197;0.739308039
France;1998;1.158888479;0.731777696
France;2000;1.215525796;0.743105159
France;2002;1.166283031;0.733256606
France;2003;1.147068722;0.729413744
France;2004;1.270491973;0.754098395
France;2005;1.255578707;0.751115741
France;2006;1.264474809;0.752894962
France;2007;1.240302106;0.748060421
France;2008;1.258543094;0.751708619
France;2009;1.211715663;0.742343133
France;2010;1.263071328;0.752614266
France;2011;1.208121936;0.741624387
France;2012;1.178276499;0.7356553
France;2013;1.160092081;0.732018416
French Guiana;1996;0.69229466;0.638458932
French Guiana;1998;0.702436868;0.640487374
French Guiana;2000;0.688031239;0.637606248
French Guiana;2002;0.693173297;0.638634659
French Guiana;2003;0.689459776;0.637891955
French Guiana;2004;0.512886574;0.602577315
French Guiana;2005;0.648854437;0.629770887
French Guiana;2006;0.611731105;0.622346221
French Guiana;2007;0.568455026;0.613691005
French Guiana;2008;0.585679609;0.617135922
French Guiana;2009;0.998443062;0.699688612
French Guiana;2010;1.00573608;0.701147216
French Guiana;2011;1.005087768;0.701017554
French Guiana;2012;1.002783619;0.700556724
French Guiana;2013;0.998131687;0.699626337
Gabon;1996;-0.377730872;0.424453826
Gabon;1998;-0.316509547;0.436698091
Gabon;2000;-0.236770598;0.45264588
Gabon;2002;-0.241801115;0.451639777
Gabon;2003;-0.321557653;0.435688469
Gabon;2004;-0.493722633;0.401255473
Gabon;2005;-0.440060648;0.41198787
Gabon;2006;-0.636964679;0.372607064
Gabon;2007;-0.624005899;0.37519882
Gabon;2008;-0.62372073;0.375255854
Gabon;2009;-0.619300277;0.376139945
Gabon;2010;-0.538924714;0.392215057
Gabon;2011;-0.524086649;0.39518267
Gabon;2012;-0.474951689;0.405009662
Gabon;2013;-0.475982999;0.4048034
Gambia, The;1996;-0.458255969;0.408348806
Gambia, The;1998;-0.294669842;0.441066032
Gambia, The;2000;-0.334522218;0.433095556
Gambia, The;2002;-0.311709245;0.437658151
Gambia, The;2003;-0.191978127;0.461604375
Gambia, The;2004;-0.365501722;0.426899656
Gambia, The;2005;-0.48233105;0.40353379
Gambia, The;2006;-0.503683693;0.399263261
Gambia, The;2007;-0.463587963;0.407282407
Gambia, The;2008;-0.498175854;0.400364829
Gambia, The;2009;-0.470972456;0.405805509
Gambia, The;2010;-0.519145158;0.396170968
Gambia, The;2011;-0.515469649;0.39690607
Gambia, The;2012;-0.534172483;0.393165503
Gambia, The;2013;-0.60851353;0.378297294
Georgia;1996;-1.099075307;0.280184939
Georgia;1998;-0.930520177;0.313895965
Georgia;2000;-0.735010291;0.352997942
Georgia;2002;-0.9846675;0.3030665
Georgia;2003;-0.729254633;0.354149073
Georgia;2004;-0.53909041;0.392181918
Georgia;2005;-0.470605534;0.405878893
Georgia;2006;-0.314699918;0.437060016
Georgia;2007;-0.183891125;0.463221775
Georgia;2008;-0.150930405;0.469813919
Georgia;2009;-0.133772495;0.473245501
Georgia;2010;-0.058806051;0.48823879
Georgia;2011;0.034746738;0.506949348
Georgia;2012;0.130955561;0.526191112
Georgia;2013;0.210141656;0.542028331
Germany;1996;1.553607464;0.810721493
Germany;1998;1.563999931;0.812799986
Germany;2000;1.586062253;0.817212451
Germany;2002;1.554085791;0.810817158
Germany;2003;1.397263656;0.779452731
Germany;2004;1.436457823;0.787291565
Germany;2005;1.480605384;0.796121077
Germany;2006;1.518915137;0.803783027
Germany;2007;1.505029013;0.801005803
Germany;2008;1.457066933;0.791413387
Germany;2009;1.442180733;0.788436147
Germany;2010;1.431604485;0.786320897
Germany;2011;1.43647024;0.787294048
Germany;2012;1.448844105;0.789768821
Germany;2013;1.465517143;0.793103429
Ghana;1996;-0.287463306;0.442507339
Ghana;1998;-0.266337732;0.446732454
Ghana;2000;-0.096327005;0.480734599
Ghana;2002;-0.201550342;0.459689932
Ghana;2003;-0.075416776;0.484916645
Ghana;2004;-0.120439067;0.475912187
Ghana;2005;-0.057880009;0.488423998
Ghana;2006;0.065229438;0.513045888
Ghana;2007;0.077439869;0.515487974
Ghana;2008;0.03402613;0.506805226
Ghana;2009;0.088276961;0.517655392
Ghana;2010;0.099623282;0.519924656
Ghana;2011;0.115526635;0.523105327
Ghana;2012;0.068865762;0.513773152
Ghana;2013;0.06616172;0.513232344
Greece;1996;0.700713207;0.640142641
Greece;1998;0.819009085;0.663801817
Greece;2000;0.787512193;0.657502439
Greece;2002;0.780522431;0.656104486
Greece;2003;0.748458977;0.649691795
Greece;2004;0.782053798;0.65641076
Greece;2005;0.722179696;0.644435939
Greece;2006;0.717989162;0.643597832
Greece;2007;0.673432276;0.634686455
Greece;2008;0.595830207;0.619166041
Greece;2009;0.448942195;0.589788439
Greece;2010;0.39597031;0.579194062
Greece;2011;0.343064255;0.568612851
Greece;2012;0.232355465;0.546471093
Greece;2013;0.312759882;0.562551976
Greenland;1996;1.377917091;0.775583418
Greenland;1998;1.377917091;0.775583418
Greenland;2000;1.377917091;0.775583418
Greenland;2002;1.377917091;0.775583418
Greenland;2003;1.377917091;0.775583418
Greenland;2004;1.377917091;0.775583418
Greenland;2005;1.377917091;0.775583418
Greenland;2006;1.377917091;0.775583418
Greenland;2007;1.377917091;0.775583418
Greenland;2008;1.377917091;0.775583418
Greenland;2009;1.320789476;0.764157895
Greenland;2010;1.354332348;0.77086647
Greenland;2011;1.41077741;0.782155482
Greenland;2012;1.407184054;0.781436811
Greenland;2013;1.396502167;0.779300433
Grenada;1996;0.629630417;0.625926083
Grenada;1998;0.548286185;0.609657237
Grenada;2000;0.529992282;0.605998456
Grenada;2002;0.561941033;0.612388207
Grenada;2003;0.540068346;0.608013669
Grenada;2004;0.446784385;0.589356877
Grenada;2005;0.440448443;0.588089689
Grenada;2006;0.436092476;0.587218495
Grenada;2007;0.415409264;0.583081853
Grenada;2008;0.411377236;0.582275447
Grenada;2009;0.369395581;0.573879116
Grenada;2010;0.398458937;0.579691787
Grenada;2011;0.371806823;0.574361365
Grenada;2012;0.414792111;0.582958422
Grenada;2013;0.403869246;0.580773849
Guam;1996;0.680196569;0.636039314
Guam;1998;0.680196569;0.636039314
Guam;2000;0.680196569;0.636039314
Guam;2002;0.680196569;0.636039314
Guam;2003;0.680196569;0.636039314
Guam;2004;0.591905564;0.618381113
Guam;2005;0.693321534;0.638664307
Guam;2006;0.677688989;0.635537798
Guam;2007;0.709075513;0.641815103
Guam;2008;0.720517645;0.644103529
Guam;2009;0.676120261;0.635224052
Guam;2010;0.641025992;0.628205198
Guam;2011;0.701769382;0.640353876
Guam;2012;0.694072175;0.638814435
Guam;2013;0.696468633;0.639293727
Guatemala;1996;-0.676327949;0.36473441
Guatemala;1998;-0.559349876;0.388130025
Guatemala;2000;-0.57191343;0.385617314
Guatemala;2002;-0.582255137;0.383548973
Guatemala;2003;-0.650585592;0.369882882
Guatemala;2004;-0.587794992;0.382441002
Guatemala;2005;-0.669272125;0.366145575
Guatemala;2006;-0.595397455;0.380920509
Guatemala;2007;-0.590714564;0.381857087
Guatemala;2008;-0.574916765;0.385016647
Guatemala;2009;-0.59692311;0.380615378
Guatemala;2010;-0.586128602;0.38277428
Guatemala;2011;-0.574397484;0.385120503
Guatemala;2012;-0.616037513;0.376792497
Guatemala;2013;-0.616826857;0.376634629
Guinea;1996;-1.082197939;0.283560412
Guinea;1998;-0.865062376;0.326987525
Guinea;2000;-1.135168999;0.2729662
Guinea;2002;-1.060042113;0.287991577
Guinea;2003;-0.942755868;0.311448826
Guinea;2004;-1.040784111;0.291843178
Guinea;2005;-1.132780453;0.273443909
Guinea;2006;-1.355876704;0.228824659
Guinea;2007;-1.495121241;0.200975752
Guinea;2008;-1.437465767;0.212506847
Guinea;2009;-1.355509082;0.228898184
Guinea;2010;-1.255270422;0.248945916
Guinea;2011;-1.177346309;0.264530738
Guinea;2012;-1.190537393;0.261892521
Guinea;2013;-1.164097408;0.267180518
Guinea-Bissau;1996;-1.380067855;0.223986429
Guinea-Bissau;1998;-1.492213587;0.201557283
Guinea-Bissau;2000;-0.987658064;0.302468387
Guinea-Bissau;2002;-0.975384454;0.304923109
Guinea-Bissau;2003;-1.015221953;0.296955609
Guinea-Bissau;2004;-1.024550408;0.295089918
Guinea-Bissau;2005;-0.969134375;0.306173125
Guinea-Bissau;2006;-0.923529943;0.315294011
Guinea-Bissau;2007;-0.992567986;0.301486403
Guinea-Bissau;2008;-1.042583982;0.291483204
Guinea-Bissau;2009;-1.024622838;0.295075432
Guinea-Bissau;2010;-1.022751808;0.295449638
Guinea-Bissau;2011;-1.031679213;0.293664157
Guinea-Bissau;2012;-1.263701171;0.247259766
Guinea-Bissau;2013;-1.338201314;0.232359737
Guyana;1996;-0.249733309;0.450053338
Guyana;1998;-0.073280143;0.485343971
Guyana;2000;-0.233793524;0.453241295
Guyana;2002;-0.283655604;0.443268879
Guyana;2003;-0.250161228;0.449967754
Guyana;2004;-0.348962799;0.43020744
Guyana;2005;-0.488576641;0.402284672
Guyana;2006;-0.45286855;0.40942629
Guyana;2007;-0.374940273;0.425011945
Guyana;2008;-0.400444403;0.419911119
Guyana;2009;-0.404309437;0.419138113
Guyana;2010;-0.353331277;0.429333745
Guyana;2011;-0.378887351;0.42422253
Guyana;2012;-0.424348441;0.415130312
Guyana;2013;-0.399315824;0.420136835
Haiti;1996;-1.127806087;0.274438783
Haiti;1998;-1.159519653;0.268096069
Haiti;2000;-1.160024385;0.267995123
Haiti;2002;-1.514137208;0.197172558
Haiti;2003;-1.490023593;0.201995281
Haiti;2004;-1.616837879;0.176632424
Haiti;2005;-1.469378253;0.206124349
Haiti;2006;-1.183870822;0.263225836
Haiti;2007;-1.131750902;0.27364982
Haiti;2008;-1.10086453;0.279827094
Haiti;2009;-1.092838486;0.281432303
Haiti;2010;-1.160961449;0.26780771
Haiti;2011;-1.187725782;0.262454844
Haiti;2012;-1.130124003;0.273975199
Haiti;2013;-1.062200536;0.287559893
Honduras;1996;-0.718915075;0.356216985
Honduras;1998;-0.440745861;0.411850828
Honduras;2000;-0.514617334;0.397076533
Honduras;2002;-0.571906154;0.385618769
Honduras;2003;-0.556958678;0.388608264
Honduras;2004;-0.530312926;0.393937415
Honduras;2005;-0.611218691;0.377756262
Honduras;2006;-0.611727404;0.377654519
Honduras;2007;-0.521657169;0.395668566
Honduras;2008;-0.603783399;0.37924332
Honduras;2009;-0.600470861;0.379905828
Honduras;2010;-0.608230134;0.378353973
Honduras;2011;-0.549691218;0.390061756
Honduras;2012;-0.654690176;0.369061965
Honduras;2013;-0.68624484;0.362751032
Hong Kong SAR, China;1996;1.022190551;0.70443811
Hong Kong SAR, China;1998;0.990152289;0.698030458
Hong Kong SAR, China;2000;1.018790898;0.70375818
Hong Kong SAR, China;2002;1.198747958;0.739749592
Hong Kong SAR, China;2003;1.373285189;0.774657038
Hong Kong SAR, China;2004;1.495540251;0.79910805
Hong Kong SAR, China;2005;1.456742773;0.791348555
Hong Kong SAR, China;2006;1.478902549;0.79578051
Hong Kong SAR, China;2007;1.465718448;0.79314369
Hong Kong SAR, China;2008;1.453450049;0.79069001
Hong Kong SAR, China;2009;1.393833811;0.778766762
Hong Kong SAR, China;2010;1.417901665;0.783580333
Hong Kong SAR, China;2011;1.394080053;0.778816011
Hong Kong SAR, China;2012;1.439760874;0.787952175
Hong Kong SAR, China;2013;1.403952609;0.780790522
Hungary;1996;0.84017844;0.668035688
Hungary;1998;0.93338573;0.686677146
Hungary;2000;0.924531053;0.684906211
Hungary;2002;1.02015696;0.704031392
Hungary;2003;0.969087561;0.693817512
Hungary;2004;0.9282553;0.68565106
Hungary;2005;0.914821754;0.682964351
Hungary;2006;0.9381452;0.68762904
Hungary;2007;0.857767016;0.671553403
Hungary;2008;0.80973882;0.661947764
Hungary;2009;0.713283747;0.642656749
Hungary;2010;0.709675476;0.641935095
Hungary;2011;0.726363609;0.645272722
Hungary;2012;0.644025336;0.628805067
Hungary;2013;0.648267314;0.629653463
Iceland;1996;1.478745401;0.79574908
Iceland;1998;1.61019967;0.822039934
Iceland;2000;1.796386341;0.859277268
Iceland;2002;1.785785476;0.857157095
Iceland;2003;1.8466085;0.8693217
Iceland;2004;1.843811989;0.868762398
Iceland;2005;1.825404227;0.865080845
Iceland;2006;1.75004679;0.850009358
Iceland;2007;1.729379495;0.845875899
Iceland;2008;1.691247582;0.838249516
Iceland;2009;1.507067819;0.801413564
Iceland;2010;1.436940144;0.787388029
Iceland;2011;1.484563112;0.796912622
Iceland;2012;1.46255815;0.79251163
Iceland;2013;1.475508054;0.795101611
India;1996;-0.195765454;0.460846909
India;1998;-0.226697511;0.454660498
India;2000;-0.186171624;0.462765675
India;2002;-0.321428463;0.435714307
India;2003;-0.318040022;0.436391996
India;2004;-0.286740263;0.442651947
India;2005;-0.193985408;0.461202918
India;2006;-0.172461422;0.465507716
India;2007;-0.199169492;0.460166102
India;2008;-0.221440392;0.455711922
India;2009;-0.274193542;0.445161292
India;2010;-0.285609902;0.44287802
India;2011;-0.3170689;0.43658622
India;2012;-0.367174977;0.426565005
India;2013;-0.34988112;0.430023776
Indonesia;1996;-0.521902325;0.395619535
Indonesia;1998;-0.911168208;0.317766358
Indonesia;2000;-0.761341013;0.347731797
