"rgn_id","species_name","weights"
15,"Zoarces viviparus",0.2
15,"Zostera marina",0
16,"Alburnus alburnus",0
16,"Alosa fallax",0
16,"Ammodytes tobianus",0
16,"Anguilla anguilla",0.8
16,"Aythya fuligula ",0.2
16,"Chara connivens",0
16,"Chara tomentosa",0
16,"Charadrius hiaticula hiaticula ",0.2
16,"Clupea harengus",0
16,"Coregonus maraena",0.6
16,"Corophium multisetosum",0.2
16,"Cyclopterus lumpus",0.2
16,"Enchelyopus cimbrius",0.2
16,"Fucus vesiculosus",0
16,"Gadus morhua",0.4
16,"Halichoerus grypus",0
16,"Lampetra fluviatilis",0.2
16,"Larus melanocephalus ",0.6
16,"Limosa limosa ",0.2
16,"Lota lota",0.2
16,"Lumpenus lampretaeformis",0
16,"Lutra lutra",0.2
16,"Merlangius merlangus",0.4
16,"Monoporeia affinis",0
16,"Myoxocephalus scorpius",0
16,"Oenanthe oenanthe ",0.2
16,"Parvicardium hauniense",0.4
16,"Petromyzon marinus",0.4
16,"Phoca vitulina vitulina",0.4
16,"Phocoena phocoena",0.8
16,"Pontoporeia femorata",0
16,"Saduria entomon",0
16,"Salmo salar",0.4
16,"Salmo trutta",0.4
16,"Scophthalmus maximus",0.2
16,"Somateria mollissima ",0.4
16,"Spinachia spinachia",0
16,"Syngnathus typhle",0
16,"Taurulus bubalis",0
16,"Tringa totanus ",0.2
16,"Vanellus vanellus ",0.2
16,"Zoarces viviparus",0.2
16,"Zostera marina",0
17,"Alburnus alburnus",0
17,"Alosa fallax",0
17,"Ammodytes tobianus",0
17,"Anguilla anguilla",0.8
17,"Aythya fuligula ",0.2
17,"Calidris alpina schinzii ",0.6
17,"Charadrius hiaticula hiaticula ",0.2
17,"Clupea harengus",0
17,"Coregonus maraena",0.6
17,"Corophium multisetosum",0.2
17,"Cyclopterus lumpus",0.2
17,"Enchelyopus cimbrius",0.2
17,"Furcellaria lumbricalis",0
17,"Gadus morhua",0.4
17,"Halichoerus grypus",0
17,"Lampetra fluviatilis",0.2
17,"Larus melanocephalus ",0.6
17,"Limosa limosa ",0.2
17,"Lota lota",0.2
17,"Lumpenus lampretaeformis",0
17,"Lutra lutra",0.2
17,"Macoma calcarea",0.4
17,"Merlangius merlangus",0.4
17,"Monoporeia affinis",0
17,"Myoxocephalus scorpius",0
17,"Oenanthe oenanthe ",0.2
17,"Petromyzon marinus",0.4
17,"Phoca vitulina vitulina",0.4
17,"Phocoena phocoena",0.8
17,"Pontoporeia femorata",0
17,"Saduria entomon",0
17,"Salmo salar",0.4
17,"Salmo trutta",0.4
17,"Scophthalmus maximus",0.2
17,"Spinachia spinachia",0
17,"Syngnathus typhle",0
17,"Taurulus bubalis",0
17,"Tringa totanus ",0.2
17,"Vanellus vanellus ",0.2
17,"Zoarces viviparus",0.2
17,"Zostera marina",0
18,"Alburnus alburnus",0
18,"Alosa fallax",0
18,"Ammodytes tobianus",0
18,"Anguilla anguilla",0.8
18,"Aythya fuligula ",0.2
18,"Calidris alpina schinzii ",0.6
18,"Charadrius hiaticula hiaticula ",0.2
18,"Clupea harengus",0
18,"Cobitis taenia",0
18,"Coregonus maraena",0.6
18,"Corophium multisetosum",0.2
18,"Cyclopterus lumpus",0.2
18,"Deshayesorchestia deshayesii",0.4
18,"Enchelyopus cimbrius",0.2
18,"Entelurus aequoreus",0
18,"Fucus vesiculosus",0
18,"Furcellaria lumbricalis",0
18,"Gadus morhua",0.4
18,"Halichoerus grypus",0
18,"Lampetra fluviatilis",0.2
18,"Larus melanocephalus ",0.6
18,"Limosa limosa ",0.2
18,"Liparis liparis",0
18,"Lota lota",0.2
18,"Lutra lutra",0.2
18,"Monoporeia affinis",0
18,"Myoxocephalus scorpius",0
18,"Oenanthe oenanthe ",0.2
18,"Pelecus cultratus",0
18,"Pontoporeia femorata",0
18,"Saduria entomon",0
18,"Salmo salar",0.4
18,"Salmo trutta",0.4
18,"Scophthalmus maximus",0.2
18,"Syngnathus typhle",0
18,"Tringa totanus ",0.2
18,"Vanellus vanellus ",0.2
18,"Zoarces viviparus",0.2
18,"Zostera marina",0
19,"Alburnus alburnus",0
19,"Alosa fallax",0
19,"Ammodytes tobianus",0
19,"Anguilla anguilla",0.8
19,"Aythya fuligula ",0.2
19,"Charadrius hiaticula hiaticula ",0.2
19,"Clupea harengus",0
19,"Cobitis taenia",0
19,"Coregonus maraena",0.6
19,"Cyclopterus lumpus",0.2
19,"Enchelyopus cimbrius",0.2
19,"Entelurus aequoreus",0
19,"Fucus vesiculosus",0
19,"Furcellaria lumbricalis",0
19,"Gadus morhua",0.4
19,"Halichoerus grypus",0
19,"Lampetra fluviatilis",0.2
19,"Liparis liparis",0
19,"Lota lota",0.2
19,"Lutra lutra",0.2
19,"Monoporeia affinis",0
19,"Myoxocephalus scorpius",0
19,"Oenanthe oenanthe ",0.2
19,"Pelecus cultratus",0
19,"Pontoporeia femorata",0
19,"Saduria entomon",0
19,"Salmo salar",0.4
19,"Salmo trutta",0.4
19,"Scophthalmus maximus",0.2
19,"Syngnathus typhle",0
19,"Tringa totanus ",0.2
19,"Vanellus vanellus ",0.2
19,"Zoarces viviparus",0.2
19,"Zostera marina",0
20,"Alburnus alburnus",0
20,"Alosa fallax",0
20,"Ammodytes tobianus",0
20,"Anguilla anguilla",0.8
20,"Aythya fuligula ",0.2
20,"Aythya marila ",0.4
20,"Cepphus grylle grylle ",0.2
20,"Chara horrida",0.2
20,"Charadrius hiaticula hiaticula ",0.2
20,"Clupea harengus",0
20,"Cobitis taenia",0
20,"Coregonus maraena",0.6
20,"Cyclopterus lumpus",0.2
20,"Enchelyopus cimbrius",0.2
20,"Fucus serratus",0
20,"Fucus vesiculosus",0
20,"Furcellaria lumbricalis",0
20,"Gadus morhua",0.4
20,"Halichoerus grypus",0
20,"Hydroprogne caspia ",0.4
20,"Lampetra fluviatilis",0.2
20,"Larus fuscus fuscus ",0.4
20,"Limosa limosa ",0.2
20,"Liparis liparis",0
20,"Lota lota",0.2
20,"Lutra lutra",0.2
20,"Macroplea mutica",0
20,"Melanitta fusca ",0.6
20,"Monoporeia affinis",0
20,"Myoxocephalus scorpius",0
20,"Oenanthe oenanthe ",0.2
20,"Philomachus pugnax ",0.4
20,"Phoxinus phoxinus",0
20,"Podiceps auritus ",0.4
20,"Pontoporeia femorata",0
20,"Pusa hispida botnica",0.4
20,"Saduria entomon",0
20,"Salmo salar",0.4
20,"Salmo trutta",0.4
20,"Scophthalmus maximus",0.2
20,"Somateria mollissima ",0.4
20,"Spinachia spinachia",0
20,"Syngnathus typhle",0
20,"Taurulus bubalis",0
20,"Triglopsis quadricornis",0
20,"Tringa totanus ",0.2
20,"Vanellus vanellus ",0.2
20,"Zoarces viviparus",0.2
20,"Zostera marina",0
21,"Alburnus alburnus",0
21,"Alosa fallax",0
21,"Ammodytes tobianus",0
21,"Anguilla anguilla",0.8
21,"Aythya fuligula ",0.2
21,"Charadrius hiaticula hiaticula ",0.2
21,"Clupea harengus",0
21,"Cobitis taenia",0
21,"Coregonus maraena",0.6
21,"Cyclopterus lumpus",0.2
21,"Deshayesorchestia deshayesii",0.4
21,"Enchelyopus cimbrius",0.2
21,"Fucus vesiculosus",0
21,"Furcellaria lumbricalis",0
21,"Gadus morhua",0.4
21,"Halichoerus grypus",0
21,"Lampetra fluviatilis",0.2
21,"Liparis liparis",0
21,"Lota lota",0.2
21,"Lutra lutra",0.2
21,"Macoma calcarea",0.4
21,"Monoporeia affinis",0
21,"Myoxocephalus scorpius",0
21,"Oenanthe oenanthe ",0.2
21,"Phoxinus phoxinus",0
21,"Pontoporeia femorata",0
21,"Pusa hispida botnica",0.4
21,"Saduria entomon",0
21,"Salmo salar",0.4
21,"Salmo trutta",0.4
21,"Scophthalmus maximus",0.2
21,"Spinachia spinachia",0
21,"Syngnathus typhle",0
21,"Taurulus bubalis",0
21,"Triglopsis quadricornis",0
21,"Tringa totanus ",0.2
21,"Vanellus vanellus ",0.2
21,"Zoarces viviparus",0.2
22,"Alburnus alburnus",0
22,"Alosa fallax",0
22,"Ammodytes tobianus",0
22,"Anguilla anguilla",0.8
22,"Aythya fuligula ",0.2
22,"Charadrius hiaticula hiaticula ",0.2
22,"Clupea harengus",0
22,"Cobitis taenia",0
22,"Coregonus maraena",0.6
22,"Cyclopterus lumpus",0.2
22,"Enchelyopus cimbrius",0.2
22,"Fucus vesiculosus",0
22,"Gadus morhua",0.4
22,"Halichoerus grypus",0
22,"Lampetra fluviatilis",0.2
22,"Limosa limosa ",0.2
22,"Liparis liparis",0
22,"Lota lota",0.2
22,"Lutra lutra",0.2
22,"Monoporeia affinis",0
22,"Myoxocephalus scorpius",0
22,"Oenanthe oenanthe ",0.2
22,"Pelecus cultratus",0
22,"Phoxinus phoxinus",0
22,"Pontoporeia femorata",0
22,"Pusa hispida botnica",0.4
22,"Saduria entomon",0
22,"Salmo salar",0.4
22,"Salmo trutta",0.4
22,"Scophthalmus maximus",0.2
22,"Spinachia spinachia",0
22,"Syngnathus typhle",0
22,"Taurulus bubalis",0
22,"Triglopsis quadricornis",0
22,"Tringa totanus ",0.2
22,"Vanellus vanellus ",0.2
22,"Zoarces viviparus",0.2
22,"Zostera marina",0
23,"Alburnus alburnus",0
23,"Alosa fallax",0
23,"Ammodytes tobianus",0
23,"Anguilla anguilla",0.8
23,"Aythya fuligula ",0.2
23,"Charadrius hiaticula hiaticula ",0.2
23,"Clupea harengus",0
23,"Cobitis taenia",0
23,"Coregonus maraena",0.6
23,"Corophium multisetosum",0.2
23,"Cyclopterus lumpus",0.2
23,"Enchelyopus cimbrius",0.2
23,"Furcellaria lumbricalis",0
23,"Gadus morhua",0.4
23,"Halichoerus grypus",0
23,"Lampetra fluviatilis",0.2
23,"Limosa limosa ",0.2
23,"Liparis liparis",0
23,"Lota lota",0.2
23,"Lutra lutra",0.2
23,"Monoporeia affinis",0
23,"Myoxocephalus scorpius",0
23,"Nitellopsis obtusa",0.2
23,"Oenanthe oenanthe ",0.2
23,"Pelecus cultratus",0
23,"Philomachus pugnax ",0.4
23,"Phoxinus phoxinus",0
23,"Pontoporeia femorata",0
23,"Pusa hispida botnica",0.4
23,"Saduria entomon",0
23,"Salmo salar",0.4
23,"Salmo trutta",0.4
23,"Scophthalmus maximus",0.2
23,"Spinachia spinachia",0
23,"Syngnathus typhle",0
23,"Taurulus bubalis",0
23,"Triglopsis quadricornis",0
23,"Tringa totanus ",0.2
23,"Vanellus vanellus ",0.2
23,"Zoarces viviparus",0.2
23,"Zostera marina",0
24,"Alburnus alburnus",0
24,"Alosa fallax",0
24,"Ammodytes tobianus",0
24,"Anguilla anguilla",0.8
24,"Aythya fuligula ",0.2
24,"Charadrius hiaticula hiaticula ",0.2
24,"Clupea harengus",0
24,"Cobitis taenia",0
24,"Coregonus maraena",0.6
24,"Cyclopterus lumpus",0.2
24,"Enchelyopus cimbrius",0.2
24,"Furcellaria lumbricalis",0
24,"Gadus morhua",0.4
24,"Halichoerus grypus",0
24,"Lampetra fluviatilis",0.2
24,"Limosa limosa ",0.2
24,"Liparis liparis",0
24,"Lota lota",0.2
24,"Lutra lutra",0.2
24,"Monoporeia affinis",0
24,"Myoxocephalus scorpius",0
24,"Oenanthe oenanthe ",0.2
24,"Philomachus pugnax ",0.4
24,"Phoxinus phoxinus",0
24,"Podiceps auritus ",0.4
24,"Pontoporeia femorata",0
24,"Pusa hispida botnica",0.4
24,"Saduria entomon",0
24,"Salmo salar",0.4
24,"Salmo trutta",0.4
24,"Scophthalmus maximus",0.2
24,"Spinachia spinachia",0
24,"Syngnathus typhle",0
24,"Taurulus bubalis",0
24,"Triglopsis quadricornis",0
24,"Tringa totanus ",0.2
24,"Vanellus vanellus ",0.2
24,"Zoarces viviparus",0.2
25,"Alburnus alburnus",0
25,"Alosa fallax",0
25,"Ammodytes tobianus",0
25,"Anguilla anguilla",0.8
25,"Aythya fuligula ",0.2
25,"Cepphus grylle grylle ",0.2
25,"Chara connivens",0
25,"Chara horrida",0.2
25,"Chara tomentosa",0
25,"Charadrius hiaticula hiaticula ",0.2
25,"Clupea harengus",0
25,"Cobitis taenia",0
25,"Coregonus maraena",0.6
25,"Cyclopterus lumpus",0.2
25,"Enchelyopus cimbrius",0.2
25,"Fucus vesiculosus",0
25,"Furcellaria lumbricalis",0
25,"Gadus morhua",0.4
25,"Halichoerus grypus",0
25,"Hydroprogne caspia ",0.4
25,"Lampetra fluviatilis",0.2
25,"Larus fuscus fuscus ",0.4
25,"Limosa limosa ",0.2
25,"Liparis liparis",0
25,"Lota lota",0.2
25,"Lutra lutra",0.2
25,"Melanitta fusca ",0.6
25,"Monoporeia affinis",0
25,"Myoxocephalus scorpius",0
25,"Oenanthe oenanthe ",0.2
25,"Phoxinus phoxinus",0
25,"Podiceps auritus ",0.4
25,"Pontoporeia femorata",0
25,"Pusa hispida botnica",0.4
25,"Saduria entomon",0
25,"Salmo salar",0.4
25,"Salmo trutta",0.4
25,"Scophthalmus maximus",0.2
25,"Somateria mollissima ",0.4
25,"Spinachia spinachia",0
25,"Syngnathus typhle",0
25,"Taurulus bubalis",0
25,"Triglopsis quadricornis",0
25,"Tringa totanus ",0.2
25,"Vanellus vanellus ",0.2
25,"Zoarces viviparus",0.2
25,"Zostera marina",0
26,"Alburnus alburnus",0
26,"Ammodytes tobianus",0
26,"Anguilla anguilla",0.8
26,"Aythya fuligula ",0.2
26,"Aythya marila ",0.4
26,"Calidris alpina schinzii ",0.6
26,"Cepphus grylle grylle ",0.2
26,"Chara horrida",0.2
26,"Chara tomentosa",0
26,"Charadrius alexandirinus ",0.8
26,"Charadrius hiaticula hiaticula ",0.2
26,"Clupea harengus",0
26,"Coregonus maraena",0.6
26,"Cyclopterus lumpus",0.2
26,"Deshayesorchestia deshayesii",0.4
26,"Enchelyopus cimbrius",0.2
26,"Fucus serratus",0
26,"Fucus vesiculosus",0
26,"Furcellaria lumbricalis",0
26,"Gadus morhua",0.4
26,"Halichoerus grypus",0
26,"Hydroprogne caspia ",0.4
26,"Lampetra fluviatilis",0.2
26,"Larus fuscus fuscus ",0.4
26,"Limosa limosa ",0.2
26,"Liparis liparis",0
26,"Lota lota",0.2
26,"Lumpenus lampretaeformis",0
26,"Lutra lutra",0.2
26,"Macroplea mutica",0
26,"Melanitta fusca ",0.6
26,"Monoporeia affinis",0
26,"Myoxocephalus scorpius",0
26,"Oenanthe oenanthe ",0.2
26,"Parvicardium hauniense",0.4
26,"Philomachus pugnax ",0.4
26,"Phoca vitulina vitulina",0.4
26,"Phocoena phocoena",0.8
26,"Podiceps auritus ",0.4
26,"Pontoporeia femorata",0
26,"Potamogeton friesii",0.2
26,"Saduria entomon",0
26,"Salmo salar",0.4
26,"Salmo trutta",0.4
26,"Scophthalmus maximus",0.2
26,"Somateria mollissima ",0.4
26,"Spinachia spinachia",0
26,"Syngnathus typhle",0
26,"Taurulus bubalis",0
26,"Triglopsis quadricornis",0
26,"Tringa totanus ",0.2
26,"Vanellus vanellus ",0.2
26,"Zoarces viviparus",0.2
26,"Zostera marina",0
27,"Alburnus alburnus",0
27,"Alosa fallax",0
27,"Ammodytes tobianus",0
27,"Anguilla anguilla",0.8
27,"Aythya fuligula ",0.2
27,"Calidris alpina schinzii ",0.6
27,"Charadrius hiaticula hiaticula ",0.2
27,"Clupea harengus",0
27,"Cobitis taenia",0
27,"Coregonus maraena",0.6
27,"Cottus gobio",0
27,"Cyclopterus lumpus",0.2
27,"Fucus vesiculosus",0
27,"Furcellaria lumbricalis",0
27,"Gadus morhua",0.4
27,"Halichoerus grypus",0
27,"Lampetra fluviatilis",0.2
27,"Limosa limosa ",0.2
27,"Liparis liparis",0
27,"Lota lota",0.2
27,"Lutra lutra",0.2
27,"Monoporeia affinis",0
27,"Myoxocephalus scorpius",0
27,"Oenanthe oenanthe ",0.2
27,"Philomachus pugnax ",0.4
27,"Phoxinus phoxinus",0
27,"Podiceps auritus ",0.4
27,"Pontoporeia femorata",0
27,"Pusa hispida botnica",0.4
27,"Saduria entomon",0
27,"Salmo salar",0.4
27,"Salmo trutta",0.4
27,"Scophthalmus maximus",0.2
27,"Spinachia spinachia",0
27,"Syngnathus typhle",0
27,"Taurulus bubalis",0
27,"Triglopsis quadricornis",0
27,"Tringa totanus ",0.2
27,"Vanellus vanellus ",0.2
27,"Zoarces viviparus",0.2
28,"Alburnus alburnus",0
28,"Alderia modesta",0.2
28,"Alosa fallax",0
28,"Ammodytes tobianus",0
28,"Anguilla anguilla",0.8
28,"Aythya fuligula ",0.2
28,"Aythya marila ",0.4
28,"Calidris alpina schinzii ",0.6
28,"Cepphus grylle grylle ",0.2
28,"Chara connivens",0
28,"Chara horrida",0.2
28,"Chara tomentosa",0
28,"Charadrius hiaticula hiaticula ",0.2
28,"Clupea harengus",0
28,"Cobitis taenia",0
28,"Coregonus maraena",0.6
28,"Cottus gobio",0
28,"Cyclopterus lumpus",0.2
28,"Fucus vesiculosus",0
28,"Furcellaria lumbricalis",0
28,"Gadus morhua",0.4
28,"Halichoerus grypus",0
28,"Hydroprogne caspia ",0.4
28,"Lampetra fluviatilis",0.2
28,"Larus fuscus fuscus ",0.4
28,"Limosa limosa ",0.2
28,"Liparis liparis",0
28,"Lota lota",0.2
28,"Lutra lutra",0.2
28,"Macroplea mutica",0
28,"Melanitta fusca ",0.6
28,"Monoporeia affinis",0
28,"Myoxocephalus scorpius",0
28,"Oenanthe oenanthe ",0.2
28,"Philomachus pugnax ",0.4
28,"Phoxinus phoxinus",0
28,"Podiceps auritus ",0.4
28,"Pontoporeia femorata",0
28,"Pusa hispida botnica",0.4
28,"Saduria entomon",0
28,"Salmo salar",0.4
28,"Salmo trutta",0.4
28,"Scophthalmus maximus",0.2
28,"Somateria mollissima ",0.4
28,"Spinachia spinachia",0
28,"Syngnathus typhle",0
28,"Taurulus bubalis",0
28,"Triglopsis quadricornis",0
28,"Tringa totanus ",0.2
28,"Vanellus vanellus ",0.2
28,"Zoarces viviparus",0.2
28,"Zostera marina",0
29,"Alburnus alburnus",0
29,"Alisma wahlenbergii",0.4
29,"Ammodytes tobianus",0
29,"Anguilla anguilla",0.8
29,"Aythya fuligula ",0.2
29,"Cepphus grylle grylle ",0.2
29,"Chara horrida",0.2
29,"Chara tomentosa",0
29,"Charadrius hiaticula hiaticula ",0.2
29,"Clupea harengus",0
29,"Coregonus maraena",0.6
29,"Cottus gobio",0
29,"Crassula aquatica",0.2
29,"Cyclopterus lumpus",0.2
29,"Enchelyopus cimbrius",0.2
29,"Fucus vesiculosus",0
29,"Furcellaria lumbricalis",0
29,"Gadus morhua",0.4
29,"Halichoerus grypus",0
29,"Hydroprogne caspia ",0.4
29,"Lampetra fluviatilis",0.2
29,"Larus fuscus fuscus ",0.4
29,"Liparis liparis",0
29,"Lota lota",0.2
29,"Lumpenus lampretaeformis",0
29,"Lutra lutra",0.2
29,"Macroplea mutica",0
29,"Melanitta fusca ",0.6
29,"Monoporeia affinis",0
29,"Myoxocephalus scorpius",0
29,"Oenanthe oenanthe ",0.2
29,"Parvicardium hauniense",0.4
29,"Phoxinus phoxinus",0
29,"Podiceps auritus ",0.4
29,"Pontoporeia femorata",0
29,"Potamogeton friesii",0.2
29,"Pusa hispida botnica",0.4
29,"Saduria entomon",0
29,"Salmo salar",0.4
29,"Salmo trutta",0.4
29,"Scophthalmus maximus",0.2
29,"Somateria mollissima ",0.4
29,"Spinachia spinachia",0
29,"Syngnathus typhle",0
29,"Taurulus bubalis",0
29,"Triglopsis quadricornis",0
29,"Tringa totanus ",0.2
29,"Vanellus vanellus ",0.2
29,"Zoarces viviparus",0.2
29,"Zostera marina",0
30,"Alburnus alburnus",0
30,"Ammodytes tobianus",0
30,"Anguilla anguilla",0.8
30,"Aythya fuligula ",0.2
30,"Calidris alpina schinzii ",0.6
30,"Cepphus grylle grylle ",0.2
30,"Chara tomentosa",0
30,"Charadrius hiaticula hiaticula ",0.2
30,"Clupea harengus",0
30,"Coregonus maraena",0.6
30,"Cottus gobio",0
30,"Cyclopterus lumpus",0.2
30,"Enchelyopus cimbrius",0.2
30,"Fucus vesiculosus",0
30,"Gadus morhua",0.4
30,"Halichoerus grypus",0
30,"Hydroprogne caspia ",0.4
30,"Lampetra fluviatilis",0.2
30,"Larus fuscus fuscus ",0.4
30,"Liparis liparis",0
30,"Lota lota",0.2
30,"Lumpenus lampretaeformis",0
30,"Lutra lutra",0.2
30,"Macroplea mutica",0
30,"Melanitta fusca ",0.6
30,"Monoporeia affinis",0
30,"Myoxocephalus scorpius",0
30,"Oenanthe oenanthe ",0.2
30,"Phoxinus phoxinus",0
30,"Podiceps auritus ",0.4
30,"Pontoporeia femorata",0
30,"Potamogeton friesii",0.2
30,"Pusa hispida botnica",0.4
30,"Saduria entomon",0
30,"Salmo salar",0.4
30,"Salmo trutta",0.4
30,"Scophthalmus maximus",0.2
30,"Somateria mollissima ",0.4
30,"Spinachia spinachia",0
30,"Syngnathus typhle",0
30,"Taurulus bubalis",0
30,"Triglopsis quadricornis",0
30,"Tringa totanus ",0.2
30,"Vanellus vanellus ",0.2
30,"Zoarces viviparus",0.2
30,"Zostera marina",0
31,"Alburnus alburnus",0
31,"Alderia modesta",0.2
31,"Ammodytes tobianus",0
31,"Anguilla anguilla",0.8
31,"Aythya fuligula ",0.2
31,"Cepphus grylle grylle ",0.2
31,"Chara connivens",0
31,"Chara horrida",0.2
31,"Chara tomentosa",0
31,"Charadrius hiaticula hiaticula ",0.2
31,"Clupea harengus",0
31,"Coregonus maraena",0.6
31,"Cottus gobio",0
31,"Cyclopterus lumpus",0.2
31,"Enchelyopus cimbrius",0.2
31,"Fucus vesiculosus",0
31,"Furcellaria lumbricalis",0
31,"Gadus morhua",0.4
31,"Halichoerus grypus",0
31,"Hydroprogne caspia ",0.4
31,"Lampetra fluviatilis",0.2
31,"Larus fuscus fuscus ",0.4
31,"Limosa limosa ",0.2
31,"Liparis liparis",0
31,"Lota lota",0.2
31,"Lumpenus lampretaeformis",0
31,"Lutra lutra",0.2
31,"Macroplea mutica",0
31,"Melanitta fusca ",0.6
31,"Monoporeia affinis",0
31,"Myoxocephalus scorpius",0
31,"Oenanthe oenanthe ",0.2
31,"Phoxinus phoxinus",0
31,"Podiceps auritus ",0.4
31,"Pontoporeia femorata",0
31,"Pusa hispida botnica",0.4
31,"Saduria entomon",0
31,"Salmo salar",0.4
31,"Salmo trutta",0.4
31,"Scophthalmus maximus",0.2
31,"Somateria mollissima ",0.4
31,"Spinachia spinachia",0
31,"Syngnathus typhle",0
31,"Taurulus bubalis",0
31,"Triglopsis quadricornis",0
31,"Tringa totanus ",0.2
31,"Vanellus vanellus ",0.2
31,"Zoarces viviparus",0.2
31,"Zostera marina",0
32,"Alburnus alburnus",0
32,"Alderia modesta",0.2
32,"Alisma wahlenbergii",0.4
32,"Ammodytes tobianus",0
32,"Anguilla anguilla",0.8
32,"Aspius aspius",0.2
32,"Aythya fuligula ",0.2
32,"Cepphus grylle grylle ",0.2
32,"Chara braunii",0.4
32,"Chara horrida",0.2
32,"Chara tomentosa",0
32,"Charadrius hiaticula hiaticula ",0.2
32,"Clupea harengus",0
32,"Cobitis taenia",0
32,"Coregonus albula",0
32,"Coregonus maraena",0.6
32,"Cottus gobio",0
32,"Crassula aquatica",0.2
32,"Cyclopterus lumpus",0.2
32,"Fucus vesiculosus",0
32,"Furcellaria lumbricalis",0
32,"Gadus morhua",0.4
32,"Halichoerus grypus",0
32,"Hippuris tetraphylla",0.6
32,"Hydroprogne caspia ",0.4
32,"Lampetra fluviatilis",0.2
32,"Larus fuscus fuscus ",0.4
32,"Liparis liparis",0
32,"Lota lota",0.2
32,"Lumpenus lampretaeformis",0
32,"Lutra lutra",0.2
32,"Macroplea mutica",0
32,"Melanitta fusca ",0.6
32,"Monoporeia affinis",0
32,"Myoxocephalus scorpius",0
32,"Nitella hyalina",0.4
32,"Nitellopsis obtusa",0.2
32,"Oenanthe oenanthe ",0.2
32,"Parvicardium hauniense",0.4
32,"Pelecus cultratus",0
32,"Persicaria foliosa",0.6
32,"Phoxinus phoxinus",0
32,"Podiceps auritus ",0.4
32,"Pontoporeia femorata",0
32,"Pusa hispida botnica",0.4
32,"Saduria entomon",0
32,"Salmo salar",0.4
32,"Salmo trutta",0.4
32,"Scophthalmus maximus",0.2
32,"Somateria mollissima ",0.4
32,"Spinachia spinachia",0
32,"Syngnathus typhle",0
32,"Taurulus bubalis",0
32,"Thymallus thymallus",0.8
32,"Triglopsis quadricornis",0
32,"Tringa totanus ",0.2
32,"Vanellus vanellus ",0.2
32,"Zoarces viviparus",0.2
32,"Zostera marina",0
33,"Alburnus alburnus",0
33,"Alisma wahlenbergii",0.4
33,"Ammodytes tobianus",0
33,"Anguilla anguilla",0.8
33,"Aspius aspius",0.2
33,"Aythya fuligula ",0.2
33,"Aythya marila ",0.4
33,"Calidris alpina schinzii ",0.6
33,"Cepphus grylle grylle ",0.2
33,"Chara braunii",0.4
33,"Chara tomentosa",0
33,"Charadrius hiaticula hiaticula ",0.2
33,"Clupea harengus",0
33,"Cobitis taenia",0
33,"Coregonus albula",0
33,"Coregonus maraena",0.6
33,"Cottus gobio",0
33,"Crassula aquatica",0.2
33,"Cyclopterus lumpus",0.2
33,"Fucus vesiculosus",0
33,"Furcellaria lumbricalis",0
33,"Gadus morhua",0.4
33,"Halichoerus grypus",0
33,"Hydroprogne caspia ",0.4
33,"Lampetra fluviatilis",0.2
33,"Larus fuscus fuscus ",0.4
33,"Limosa limosa ",0.2
33,"Liparis liparis",0
33,"Lota lota",0.2
33,"Lumpenus lampretaeformis",0
33,"Lutra lutra",0.2
33,"Melanitta fusca ",0.6
33,"Monoporeia affinis",0
33,"Myoxocephalus scorpius",0
33,"Nitella hyalina",0.4
33,"Nitellopsis obtusa",0.2
33,"Oenanthe oenanthe ",0.2
33,"Pelecus cultratus",0
33,"Persicaria foliosa",0.6
33,"Philomachus pugnax ",0.4
33,"Phoxinus phoxinus",0
33,"Podiceps auritus ",0.4
33,"Pontoporeia femorata",0
33,"Pusa hispida botnica",0.4
33,"Saduria entomon",0
33,"Salmo salar",0.4
33,"Salmo trutta",0.4
33,"Scophthalmus maximus",0.2
33,"Somateria mollissima ",0.4
33,"Spinachia spinachia",0
33,"Syngnathus typhle",0
33,"Taurulus bubalis",0
33,"Thymallus thymallus",0.8
33,"Triglopsis quadricornis",0
33,"Tringa totanus ",0.2
33,"Vanellus vanellus ",0.2
33,"Xenus cinereus ",0.6
33,"Zoarces viviparus",0.2
34,"Alburnus alburnus",0
34,"Alderia modesta",0.2
34,"Ammodytes tobianus",0
34,"Anguilla anguilla",0.8
34,"Aspius aspius",0.2
34,"Aythya fuligula ",0.2
34,"Cepphus grylle grylle ",0.2
34,"Chara connivens",0
34,"Charadrius hiaticula hiaticula ",0.2
34,"Clupea harengus",0
34,"Cobitis taenia",0
34,"Coregonus albula",0
34,"Coregonus maraena",0.6
34,"Cottus gobio",0
34,"Crassula aquatica",0.2
34,"Cyclopterus lumpus",0.2
34,"Fucus vesiculosus",0
34,"Furcellaria lumbricalis",0
34,"Gadus morhua",0.4
34,"Halichoerus grypus",0
34,"Lampetra fluviatilis",0.2
34,"Larus fuscus fuscus ",0.4
34,"Limosa limosa ",0.2
34,"Liparis liparis",0
34,"Lota lota",0.2
34,"Lumpenus lampretaeformis",0
34,"Lutra lutra",0.2
34,"Melanitta fusca ",0.6
34,"Monoporeia affinis",0
34,"Myoxocephalus scorpius",0
34,"Oenanthe oenanthe ",0.2
34,"Pelecus cultratus",0
34,"Phoxinus phoxinus",0
34,"Podiceps auritus ",0.4
34,"Pontoporeia femorata",0
34,"Pusa hispida botnica",0.4
34,"Saduria entomon",0
34,"Salmo salar",0.4
