"TIME","TIME_LABEL","GEO","GEO_LABEL","SEX","AGE","UNIT","Value","Flag and Footnotes"
2000,2000,"PL33","Swietokrzyskie","Total","From 15 to 64 years","Percentage",53.4,"b"
2000,2000,"PL34","Podlaskie","Total","From 15 to 64 years","Percentage",58.4,"b"
2000,2000,"PL41","Wielkopolskie","Total","From 15 to 64 years","Percentage",56.7,"b"
2000,2000,"PL42","Zachodniopomorskie","Total","From 15 to 64 years","Percentage",51.7,"b"
2000,2000,"PL43","Lubuskie","Total","From 15 to 64 years","Percentage",49.6,"b"
2000,2000,"PL51","Dolnoslaskie","Total","From 15 to 64 years","Percentage",50.7,"b"
2000,2000,"PL52","Opolskie","Total","From 15 to 64 years","Percentage",55.9,"b"
2000,2000,"PL61","Kujawsko-Pomorskie","Total","From 15 to 64 years","Percentage",52.5,"b"
2000,2000,"PL62","Warminsko-Mazurskie","Total","From 15 to 64 years","Percentage",50.5,"b"
2000,2000,"PL63","Pomorskie","Total","From 15 to 64 years","Percentage",53,"b"
2000,2000,"PT11","Norte","Total","From 15 to 64 years","Percentage",67.6,""
2000,2000,"PT15","Algarve","Total","From 15 to 64 years","Percentage",68.4,""
2000,2000,"PT16","Centro (PT)","Total","From 15 to 64 years","Percentage",72.7,""
2000,2000,"PT17","Área Metropolitana de Lisboa","Total","From 15 to 64 years","Percentage",67.5,""
2000,2000,"PT18","Alentejo","Total","From 15 to 64 years","Percentage",63.6,""
2000,2000,"PT20","Região Autónoma dos Açores (PT)","Total","From 15 to 64 years","Percentage",59.7,""
2000,2000,"PT30","Região Autónoma da Madeira (PT)","Total","From 15 to 64 years","Percentage",63.9,""
2000,2000,"RO11","Nord-Vest","Total","From 15 to 64 years","Percentage",63.2,""
2000,2000,"RO12","Centru","Total","From 15 to 64 years","Percentage",61.1,""
2000,2000,"RO21","Nord-Est","Total","From 15 to 64 years","Percentage",67.2,""
2000,2000,"RO22","Sud-Est","Total","From 15 to 64 years","Percentage",61.9,""
2000,2000,"RO31","Sud - Muntenia","Total","From 15 to 64 years","Percentage",66.9,""
2000,2000,"RO32","Bucuresti - Ilfov","Total","From 15 to 64 years","Percentage",59.5,""
2000,2000,"RO41","Sud-Vest Oltenia","Total","From 15 to 64 years","Percentage",70,""
2000,2000,"RO42","Vest","Total","From 15 to 64 years","Percentage",61.6,""
2000,2000,"SI03","Vzhodna Slovenija","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"SI01","Vzhodna Slovenija (NUTS 2010)","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"SI04","Zahodna Slovenija","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"SI02","Zahodna Slovenija (NUTS 2010)","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"SK01","Bratislavský kraj","Total","From 15 to 64 years","Percentage",70.2,""
2000,2000,"SK02","Západné Slovensko","Total","From 15 to 64 years","Percentage",56.3,""
2000,2000,"SK03","Stredné Slovensko","Total","From 15 to 64 years","Percentage",54.7,""
2000,2000,"SK04","Východné Slovensko","Total","From 15 to 64 years","Percentage",51.7,""
2000,2000,"FI19","Länsi-Suomi","Total","From 15 to 64 years","Percentage",67.2,"b"
2000,2000,"FI1B","Helsinki-Uusimaa","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"FI1C","Etelä-Suomi","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"FI1D","Pohjois- ja Itä-Suomi","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"FI20","Åland","Total","From 15 to 64 years","Percentage",79,"b"
2000,2000,"SE11","Stockholm","Total","From 15 to 64 years","Percentage",77.9,""
2000,2000,"SE12","Östra Mellansverige","Total","From 15 to 64 years","Percentage",71.8,""
2000,2000,"SE21","Småland med öarna","Total","From 15 to 64 years","Percentage",73.4,""
2000,2000,"SE22","Sydsverige","Total","From 15 to 64 years","Percentage",68.1,""
2000,2000,"SE23","Västsverige","Total","From 15 to 64 years","Percentage",72.6,""
2000,2000,"SE31","Norra Mellansverige","Total","From 15 to 64 years","Percentage",70.2,""
2000,2000,"SE32","Mellersta Norrland","Total","From 15 to 64 years","Percentage",69.9,""
2000,2000,"SE33","Övre Norrland","Total","From 15 to 64 years","Percentage",68.1,""
2000,2000,"UKC1","Tees Valley and Durham","Total","From 15 to 64 years","Percentage",64.6,""
2000,2000,"UKC2","Northumberland and Tyne and Wear","Total","From 15 to 64 years","Percentage",63,""
2000,2000,"UKD1","Cumbria","Total","From 15 to 64 years","Percentage",68.8,""
2000,2000,"UKD3","Greater Manchester","Total","From 15 to 64 years","Percentage",69.9,""
2000,2000,"UKD4","Lancashire","Total","From 15 to 64 years","Percentage",71.4,""
2000,2000,"UKD6","Cheshire","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"UKD7","Merseyside","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"UKE1","East Yorkshire and Northern Lincolnshire","Total","From 15 to 64 years","Percentage",69.2,""
2000,2000,"UKE2","North Yorkshire","Total","From 15 to 64 years","Percentage",75.4,""
2000,2000,"UKE3","South Yorkshire","Total","From 15 to 64 years","Percentage",65.2,""
2000,2000,"UKE4","West Yorkshire","Total","From 15 to 64 years","Percentage",71.1,""
2000,2000,"UKF1","Derbyshire and Nottinghamshire","Total","From 15 to 64 years","Percentage",71,""
2000,2000,"UKF2","Leicestershire, Rutland and Northamptonshire","Total","From 15 to 64 years","Percentage",75.3,""
2000,2000,"UKF3","Lincolnshire","Total","From 15 to 64 years","Percentage",74.2,""
2000,2000,"UKG1","Herefordshire, Worcestershire and Warwickshire","Total","From 15 to 64 years","Percentage",75,""
2000,2000,"UKG2","Shropshire and Staffordshire","Total","From 15 to 64 years","Percentage",72.8,""
2000,2000,"UKG3","West Midlands","Total","From 15 to 64 years","Percentage",65.5,""
2000,2000,"UKH1","East Anglia","Total","From 15 to 64 years","Percentage",74.8,""
2000,2000,"UKH2","Bedfordshire and Hertfordshire","Total","From 15 to 64 years","Percentage",78.2,""
2000,2000,"UKH3","Essex","Total","From 15 to 64 years","Percentage",72.4,""
2000,2000,"UKI1","Inner London (NUTS 2010)","Total","From 15 to 64 years","Percentage",64.4,""
2000,2000,"UKI2","Outer London (NUTS 2010)","Total","From 15 to 64 years","Percentage",72,""
2000,2000,"UKI3","Inner London - West","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"UKI4","Inner London - East","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"UKI5","Outer London - East and North East","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"UKI6","Outer London - South","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"UKI7","Outer London - West and North West","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"UKJ1","Berkshire, Buckinghamshire and Oxfordshire","Total","From 15 to 64 years","Percentage",80.4,""
2000,2000,"UKJ2","Surrey, East and West Sussex","Total","From 15 to 64 years","Percentage",77.6,""
2000,2000,"UKJ3","Hampshire and Isle of Wight","Total","From 15 to 64 years","Percentage",76.5,""
2000,2000,"UKJ4","Kent","Total","From 15 to 64 years","Percentage",74.1,""
2000,2000,"UKK1","Gloucestershire, Wiltshire and Bristol/Bath area","Total","From 15 to 64 years","Percentage",79.5,""
2000,2000,"UKK2","Dorset and Somerset","Total","From 15 to 64 years","Percentage",75.5,""
2000,2000,"UKK3","Cornwall and Isles of Scilly","Total","From 15 to 64 years","Percentage",63.6,""
2000,2000,"UKK4","Devon","Total","From 15 to 64 years","Percentage",71.1,""
2000,2000,"UKL1","West Wales and The Valleys","Total","From 15 to 64 years","Percentage",62.8,""
2000,2000,"UKL2","East Wales","Total","From 15 to 64 years","Percentage",71,""
2000,2000,"UKM2","Eastern Scotland","Total","From 15 to 64 years","Percentage",71,""
2000,2000,"UKM3","South Western Scotland","Total","From 15 to 64 years","Percentage",63.8,""
2000,2000,"UKM5","North Eastern Scotland","Total","From 15 to 64 years","Percentage",76.4,""
2000,2000,"UKM6","Highlands and Islands","Total","From 15 to 64 years","Percentage",71.4,""
2000,2000,"UKN0","Northern Ireland (UK)","Total","From 15 to 64 years","Percentage",62,""
2000,2000,"IS00","Ísland","Total","From 15 to 64 years","Percentage",87.1,""
2000,2000,"NO01","Oslo og Akershus","Total","From 15 to 64 years","Percentage",80.9,""
2000,2000,"NO02","Hedmark og Oppland","Total","From 15 to 64 years","Percentage",76.3,""
2000,2000,"NO03","Sør-Østlandet","Total","From 15 to 64 years","Percentage",77,""
2000,2000,"NO04","Agder og Rogaland","Total","From 15 to 64 years","Percentage",76.5,""
2000,2000,"NO05","Vestlandet","Total","From 15 to 64 years","Percentage",79.3,""
2000,2000,"NO06","Trøndelag","Total","From 15 to 64 years","Percentage",75.8,""
2000,2000,"NO07","Nord-Norge","Total","From 15 to 64 years","Percentage",75.1,""
2000,2000,"CH01","Région lémanique","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"CH02","Espace Mittelland","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"CH03","Nordwestschweiz","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"CH04","Zürich","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"CH05","Ostschweiz","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"CH06","Zentralschweiz","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"CH07","Ticino","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"MK00","Poranesna jugoslovenska Republika Makedonija","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"TR10","Istanbul","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"TR21","Tekirdag, Edirne, Kirklareli","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"TR22","Balikesir, Çanakkale","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"TR31","Izmir","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"TR32","Aydin, Denizli, Mugla","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"TR33","Manisa, Afyonkarahisar, Kütahya, Usak","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"TR41","Bursa, Eskisehir, Bilecik","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"TR42","Kocaeli, Sakarya, Düzce, Bolu, Yalova","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"TR51","Ankara","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"TR52","Konya, Karaman","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"TR61","Antalya, Isparta, Burdur","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"TR62","Adana, Mersin","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"TR63","Hatay, Kahramanmaras, Osmaniye","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"TR71","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"TR72","Kayseri, Sivas, Yozgat","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"TR81","Zonguldak, Karabük, Bartin","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"TR82","Kastamonu, Çankiri, Sinop","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"TR83","Samsun, Tokat, Çorum, Amasya","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"TR90","Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"TRA1","Erzurum, Erzincan, Bayburt","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"TRA2","Agri, Kars, Igdir, Ardahan","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"TRB1","Malatya, Elazig, Bingöl, Tunceli","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"TRB2","Van, Mus, Bitlis, Hakkari","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"TRC1","Gaziantep, Adiyaman, Kilis","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"TRC2","Sanliurfa, Diyarbakir","Total","From 15 to 64 years","Percentage",NA,""
2000,2000,"TRC3","Mardin, Batman, Sirnak, Siirt","Total","From 15 to 64 years","Percentage",NA,""
2001,2001,"BE10","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Total","From 15 to 64 years","Percentage",53.9,"b"
2001,2001,"BE21","Prov. Antwerpen","Total","From 15 to 64 years","Percentage",60,"b"
2001,2001,"BE22","Prov. Limburg (BE)","Total","From 15 to 64 years","Percentage",60,"b"
2001,2001,"BE23","Prov. Oost-Vlaanderen","Total","From 15 to 64 years","Percentage",64.9,"b"
2001,2001,"BE24","Prov. Vlaams-Brabant","Total","From 15 to 64 years","Percentage",65.7,"b"
2001,2001,"BE25","Prov. West-Vlaanderen","Total","From 15 to 64 years","Percentage",64.6,"b"
2001,2001,"BE31","Prov. Brabant Wallon","Total","From 15 to 64 years","Percentage",59.1,"b"
2001,2001,"BE32","Prov. Hainaut","Total","From 15 to 64 years","Percentage",52.3,"b"
2001,2001,"BE33","Prov. Liège","Total","From 15 to 64 years","Percentage",56,"b"
2001,2001,"BE34","Prov. Luxembourg (BE)","Total","From 15 to 64 years","Percentage",61.4,"b"
2001,2001,"BE35","Prov. Namur","Total","From 15 to 64 years","Percentage",57.1,"b"
2001,2001,"BG31","Severozapaden","Total","From 15 to 64 years","Percentage",NA,""
2001,2001,"BG32","Severen tsentralen","Total","From 15 to 64 years","Percentage",NA,""
2001,2001,"BG33","Severoiztochen","Total","From 15 to 64 years","Percentage",NA,""
2001,2001,"BG34","Yugoiztochen","Total","From 15 to 64 years","Percentage",NA,""
2001,2001,"BG41","Yugozapaden","Total","From 15 to 64 years","Percentage",55.5,"b"
2001,2001,"BG42","Yuzhen tsentralen","Total","From 15 to 64 years","Percentage",NA,""
2001,2001,"CZ01","Praha","Total","From 15 to 64 years","Percentage",71.8,""
2001,2001,"CZ02","Strední Cechy","Total","From 15 to 64 years","Percentage",66.7,""
2001,2001,"CZ03","Jihozápad","Total","From 15 to 64 years","Percentage",68.2,""
2001,2001,"CZ04","Severozápad","Total","From 15 to 64 years","Percentage",62.5,""
2001,2001,"CZ05","Severovýchod","Total","From 15 to 64 years","Percentage",66.4,""
2001,2001,"CZ06","Jihovýchod","Total","From 15 to 64 years","Percentage",64.7,""
2001,2001,"CZ07","Strední Morava","Total","From 15 to 64 years","Percentage",62.5,""
2001,2001,"CZ08","Moravskoslezsko","Total","From 15 to 64 years","Percentage",57.7,""
2001,2001,"DK01","Hovedstaden","Total","From 15 to 64 years","Percentage",NA,""
2001,2001,"DK02","Sjælland","Total","From 15 to 64 years","Percentage",NA,""
2001,2001,"DK03","Syddanmark","Total","From 15 to 64 years","Percentage",NA,""
2001,2001,"DK04","Midtjylland","Total","From 15 to 64 years","Percentage",NA,""
2001,2001,"DK05","Nordjylland","Total","From 15 to 64 years","Percentage",NA,""
2001,2001,"DE11","Stuttgart","Total","From 15 to 64 years","Percentage",70.7,""
2001,2001,"DE12","Karlsruhe","Total","From 15 to 64 years","Percentage",68.5,""
2001,2001,"DE13","Freiburg","Total","From 15 to 64 years","Percentage",69,""
2001,2001,"DE14","Tübingen","Total","From 15 to 64 years","Percentage",71.5,""
2001,2001,"DE21","Oberbayern","Total","From 15 to 64 years","Percentage",73.4,""
2001,2001,"DE22","Niederbayern","Total","From 15 to 64 years","Percentage",72,""
2001,2001,"DE23","Oberpfalz","Total","From 15 to 64 years","Percentage",70,""
2001,2001,"DE24","Oberfranken","Total","From 15 to 64 years","Percentage",69.4,""
2001,2001,"DE25","Mittelfranken","Total","From 15 to 64 years","Percentage",69.3,""
2001,2001,"DE26","Unterfranken","Total","From 15 to 64 years","Percentage",69.2,""
2001,2001,"DE27","Schwaben","Total","From 15 to 64 years","Percentage",71.8,""
2001,2001,"DE30","Berlin","Total","From 15 to 64 years","Percentage",60.2,""
2001,2001,"DE40","Brandenburg","Total","From 15 to 64 years","Percentage",61.3,""
2001,2001,"DE50","Bremen","Total","From 15 to 64 years","Percentage",61.9,""
2001,2001,"DE60","Hamburg","Total","From 15 to 64 years","Percentage",66.9,""
2001,2001,"DE71","Darmstadt","Total","From 15 to 64 years","Percentage",69.2,""
2001,2001,"DE72","Gießen","Total","From 15 to 64 years","Percentage",66.8,""
2001,2001,"DE73","Kassel","Total","From 15 to 64 years","Percentage",64.9,""
2001,2001,"DE80","Mecklenburg-Vorpommern","Total","From 15 to 64 years","Percentage",59.8,""
2001,2001,"DE91","Braunschweig","Total","From 15 to 64 years","Percentage",63.2,""
2001,2001,"DE92","Hannover","Total","From 15 to 64 years","Percentage",65.3,""
2001,2001,"DE93","Lüneburg","Total","From 15 to 64 years","Percentage",66.3,""
2001,2001,"DE94","Weser-Ems","Total","From 15 to 64 years","Percentage",64.9,""
2001,2001,"DEA1","Düsseldorf","Total","From 15 to 64 years","Percentage",63.4,""
2001,2001,"DEA2","Köln","Total","From 15 to 64 years","Percentage",63.6,""
2001,2001,"DEA3","Münster","Total","From 15 to 64 years","Percentage",62.4,""
2001,2001,"DEA4","Detmold","Total","From 15 to 64 years","Percentage",67.7,""
2001,2001,"DEA5","Arnsberg","Total","From 15 to 64 years","Percentage",61.8,""
2001,2001,"DEB1","Koblenz","Total","From 15 to 64 years","Percentage",NA,""
2001,2001,"DEB2","Trier","Total","From 15 to 64 years","Percentage",NA,""
2001,2001,"DEB3","Rheinhessen-Pfalz","Total","From 15 to 64 years","Percentage",NA,""
2001,2001,"dec-00","Saarland","Total","From 15 to 64 years","Percentage",61.6,""
2001,2001,"DED2","Dresden","Total","From 15 to 64 years","Percentage",62.2,""
2001,2001,"DED4","Chemnitz","Total","From 15 to 64 years","Percentage",NA,""
2001,2001,"DED5","Leipzig","Total","From 15 to 64 years","Percentage",NA,""
2001,2001,"DEE0","Sachsen-Anhalt","Total","From 15 to 64 years","Percentage",59.4,""
2001,2001,"DEF0","Schleswig-Holstein","Total","From 15 to 64 years","Percentage",66.6,""
2001,2001,"DEG0","Thüringen","Total","From 15 to 64 years","Percentage",63.7,""
2001,2001,"EE00","Eesti","Total","From 15 to 64 years","Percentage",60.6,""
2001,2001,"IE01","Border, Midland and Western","Total","From 15 to 64 years","Percentage",62.4,""
2001,2001,"IE02","Southern and Eastern","Total","From 15 to 64 years","Percentage",66.1,""
2001,2001,"EL51","Anatoliki Makedonia, Thraki","Total","From 15 to 64 years","Percentage",NA,""
2001,2001,"EL52","Kentriki Makedonia","Total","From 15 to 64 years","Percentage",NA,""
2001,2001,"EL53","Dytiki Makedonia","Total","From 15 to 64 years","Percentage",NA,""
2001,2001,"EL54","Ipeiros","Total","From 15 to 64 years","Percentage",NA,""
2001,2001,"EL11","Anatoliki Makedonia, Thraki (NUTS 2010)","Total","From 15 to 64 years","Percentage",59.5,"b"
2001,2001,"EL12","Kentriki Makedonia (NUTS 2010)","Total","From 15 to 64 years","Percentage",55.6,"b"
2001,2001,"EL13","Dytiki Makedonia (NUTS 2010)","Total","From 15 to 64 years","Percentage",54.1,"b"
2001,2001,"EL14","Thessalia (NUTS 2010)","Total","From 15 to 64 years","Percentage",55.4,"b"
2001,2001,"EL61","Thessalia","Total","From 15 to 64 years","Percentage",NA,""
2001,2001,"EL62","Ionia Nisia","Total","From 15 to 64 years","Percentage",NA,""
2001,2001,"EL63","Dytiki Ellada","Total","From 15 to 64 years","Percentage",NA,""
2001,2001,"EL64","Sterea Ellada","Total","From 15 to 64 years","Percentage",NA,""
2001,2001,"EL65","Peloponnisos","Total","From 15 to 64 years","Percentage",NA,""
2001,2001,"EL21","Ipeiros (NUTS 2010)","Total","From 15 to 64 years","Percentage",53.7,"b"
2001,2001,"EL22","Ionia Nisia (NUTS 2010)","Total","From 15 to 64 years","Percentage",62.6,"b"
2001,2001,"EL23","Dytiki Ellada (NUTS 2010)","Total","From 15 to 64 years","Percentage",55.1,"b"
2001,2001,"EL24","Sterea Ellada (NUTS 2010)","Total","From 15 to 64 years","Percentage",53.2,"b"
2001,2001,"EL25","Peloponnisos (NUTS 2010)","Total","From 15 to 64 years","Percentage",60.9,"b"
2001,2001,"EL30","Attiki","Total","From 15 to 64 years","Percentage",55.8,"b"
2001,2001,"EL41","Voreio Aigaio","Total","From 15 to 64 years","Percentage",53.4,"b"
2001,2001,"EL42","Notio Aigaio","Total","From 15 to 64 years","Percentage",59.1,"b"
2001,2001,"EL43","Kriti","Total","From 15 to 64 years","Percentage",64.8,"b"
2001,2001,"ES11","Galicia","Total","From 15 to 64 years","Percentage",56,"b"
2001,2001,"ES12","Principado de Asturias","Total","From 15 to 64 years","Percentage",50,"b"
2001,2001,"ES13","Cantabria","Total","From 15 to 64 years","Percentage",56.2,"b"
2001,2001,"ES21","País Vasco","Total","From 15 to 64 years","Percentage",59.8,"b"
2001,2001,"ES22","Comunidad Foral de Navarra","Total","From 15 to 64 years","Percentage",64.4,"b"
2001,2001,"ES23","La Rioja","Total","From 15 to 64 years","Percentage",60.3,"b"
2001,2001,"ES24","Aragón","Total","From 15 to 64 years","Percentage",61.5,"b"
2001,2001,"ES30","Comunidad de Madrid","Total","From 15 to 64 years","Percentage",62,"b"
2001,2001,"ES41","Castilla y León","Total","From 15 to 64 years","Percentage",56.1,"b"
2001,2001,"ES42","Castilla-la Mancha","Total","From 15 to 64 years","Percentage",55.6,"b"
2001,2001,"ES43","Extremadura","Total","From 15 to 64 years","Percentage",50.6,"b"
2001,2001,"ES51","Cataluña","Total","From 15 to 64 years","Percentage",65.3,"b"
2001,2001,"ES52","Comunidad Valenciana","Total","From 15 to 64 years","Percentage",60,"b"
2001,2001,"ES53","Illes Balears","Total","From 15 to 64 years","Percentage",67,"b"
2001,2001,"ES61","Andalucía","Total","From 15 to 64 years","Percentage",48,"b"
2001,2001,"ES62","Región de Murcia","Total","From 15 to 64 years","Percentage",57.5,"b"
2001,2001,"ES63","Ciudad Autónoma de Ceuta (ES)","Total","From 15 to 64 years","Percentage",47.9,"b"
2001,2001,"ES64","Ciudad Autónoma de Melilla (ES)","Total","From 15 to 64 years","Percentage",48.8,"b"
2001,2001,"ES70","Canarias (ES)","Total","From 15 to 64 years","Percentage",55.4,"b"
2001,2001,"FR10","Île de France","Total","From 15 to 64 years","Percentage",66.6,""
2001,2001,"FR21","Champagne-Ardenne","Total","From 15 to 64 years","Percentage",61.3,""
2001,2001,"FR22","Picardie","Total","From 15 to 64 years","Percentage",60.9,""
2001,2001,"FR23","Haute-Normandie","Total","From 15 to 64 years","Percentage",61.8,""
2001,2001,"FR24","Centre (FR)","Total","From 15 to 64 years","Percentage",65,""
2001,2001,"FR25","Basse-Normandie","Total","From 15 to 64 years","Percentage",64.2,""
2001,2001,"FR26","Bourgogne","Total","From 15 to 64 years","Percentage",63.3,""
2001,2001,"FR30","Nord - Pas-de-Calais","Total","From 15 to 64 years","Percentage",54,""
2001,2001,"FR41","Lorraine","Total","From 15 to 64 years","Percentage",62.7,""
2001,2001,"FR42","Alsace","Total","From 15 to 64 years","Percentage",66.4,""
2001,2001,"FR43","Franche-Comté","Total","From 15 to 64 years","Percentage",65,""
2001,2001,"FR51","Pays de la Loire","Total","From 15 to 64 years","Percentage",64.5,""
2001,2001,"FR52","Bretagne","Total","From 15 to 64 years","Percentage",63.7,""
2001,2001,"FR53","Poitou-Charentes","Total","From 15 to 64 years","Percentage",64.5,""
2001,2001,"FR61","Aquitaine","Total","From 15 to 64 years","Percentage",61.1,""
2001,2001,"FR62","Midi-Pyrénées","Total","From 15 to 64 years","Percentage",63.6,""
2001,2001,"FR63","Limousin","Total","From 15 to 64 years","Percentage",63.5,""
2001,2001,"FR71","Rhône-Alpes","Total","From 15 to 64 years","Percentage",64.8,""
2001,2001,"FR72","Auvergne","Total","From 15 to 64 years","Percentage",63.3,""
2001,2001,"FR81","Languedoc-Roussillon","Total","From 15 to 64 years","Percentage",54.8,""
2001,2001,"FR82","Provence-Alpes-Côte d'Azur","Total","From 15 to 64 years","Percentage",57,""
2001,2001,"FR83","Corse","Total","From 15 to 64 years","Percentage",42.3,""
2001,2001,"FRA1","Guadeloupe","Total","From 15 to 64 years","Percentage",NA,""
2001,2001,"FRA2","Martinique","Total","From 15 to 64 years","Percentage",NA,""
2001,2001,"FRA3","Guyane","Total","From 15 to 64 years","Percentage",NA,""
2001,2001,"FRA4","La Réunion","Total","From 15 to 64 years","Percentage",NA,""
2001,2001,"FR91","Guadeloupe (NUTS 2010)","Total","From 15 to 64 years","Percentage",44.3,""
2001,2001,"FR92","Martinique (NUTS 2010)","Total","From 15 to 64 years","Percentage",47.9,""
2001,2001,"FR93","Guyane (NUTS 2010)","Total","From 15 to 64 years","Percentage",42.8,""
2001,2001,"FR94","Réunion (NUTS 2010)","Total","From 15 to 64 years","Percentage",39.7,""
2001,2001,"HR03","Jadranska Hrvatska","Total","From 15 to 64 years","Percentage",NA,""
2001,2001,"HR04","Kontinentalna Hrvatska","Total","From 15 to 64 years","Percentage",NA,""
2001,2001,"ITC1","Piemonte","Total","From 15 to 64 years","Percentage",61.2,""
2001,2001,"ITC2","Valle d'Aosta/Vallée d'Aoste","Total","From 15 to 64 years","Percentage",64.5,""
2001,2001,"ITC3","Liguria","Total","From 15 to 64 years","Percentage",57.6,""
2001,2001,"ITC4","Lombardia","Total","From 15 to 64 years","Percentage",62,""
2001,2001,"ITH1","Provincia Autonoma di Bolzano/Bozen","Total","From 15 to 64 years","Percentage",67.6,""
2001,2001,"ITH2","Provincia Autonoma di Trento","Total","From 15 to 64 years","Percentage",62,""
2001,2001,"ITH3","Veneto","Total","From 15 to 64 years","Percentage",62.3,""
2001,2001,"ITH4","Friuli-Venezia Giulia","Total","From 15 to 64 years","Percentage",61.3,""
2001,2001,"ITH5","Emilia-Romagna","Total","From 15 to 64 years","Percentage",NA,""
2001,2001,"ITI1","Toscana","Total","From 15 to 64 years","Percentage",60.7,""
2001,2001,"ITI2","Umbria","Total","From 15 to 64 years","Percentage",59.6,""
2001,2001,"ITI3","Marche","Total","From 15 to 64 years","Percentage",NA,""
2001,2001,"ITI4","Lazio","Total","From 15 to 64 years","Percentage",53.7,""
2001,2001,"ITF1","Abruzzo","Total","From 15 to 64 years","Percentage",55.1,""
2001,2001,"ITF2","Molise","Total","From 15 to 64 years","Percentage",52.6,""
2001,2001,"ITF3","Campania","Total","From 15 to 64 years","Percentage",40.7,""
2001,2001,"ITF4","Puglia","Total","From 15 to 64 years","Percentage",44.3,""
2001,2001,"ITF5","Basilicata","Total","From 15 to 64 years","Percentage",44.3,""
2001,2001,"ITF6","Calabria","Total","From 15 to 64 years","Percentage",41.1,""
2001,2001,"ITG1","Sicilia","Total","From 15 to 64 years","Percentage",41.8,""
2001,2001,"ITG2","Sardegna","Total","From 15 to 64 years","Percentage",45.2,""
2001,2001,"CY00","Kypros","Total","From 15 to 64 years","Percentage",67.9,""
2001,2001,"LV00","Latvija","Total","From 15 to 64 years","Percentage",58.1,""
2001,2001,"LT00","Lietuva","Total","From 15 to 64 years","Percentage",58.1,""
2001,2001,"LU00","Luxembourg","Total","From 15 to 64 years","Percentage",63,""
2001,2001,"HU10","Közép-Magyarország","Total","From 15 to 64 years","Percentage",60.4,"b"
2001,2001,"HU21","Közép-Dunántúl","Total","From 15 to 64 years","Percentage",59.5,"b"
2001,2001,"HU22","Nyugat-Dunántúl","Total","From 15 to 64 years","Percentage",62.7,"b"
2001,2001,"HU23","Dél-Dunántúl","Total","From 15 to 64 years","Percentage",52.6,"b"
2001,2001,"HU31","Észak-Magyarország","Total","From 15 to 64 years","Percentage",49.7,"b"
2001,2001,"HU32","Észak-Alföld","Total","From 15 to 64 years","Percentage",49.2,"b"
2001,2001,"HU33","Dél-Alföld","Total","From 15 to 64 years","Percentage",55.6,"b"
2001,2001,"MT00","Malta","Total","From 15 to 64 years","Percentage",54.7,""
